"PEAKID","peakbias","phenotype"
"broadPeak_11393","pat","QL"
"broadPeak_11397","pat","QL"
"broadPeak_11463","pat","QL"
"broadPeak_11481","pat","QL"
"broadPeak_11489","pat","QL"
"broadPeak_11501","pat","QL"
"broadPeak_11502","pat","QL"
"broadPeak_11562","pat","QL"
"broadPeak_11566","pat","QL"
"broadPeak_11568","pat","QL"
"broadPeak_11569","pat","QL"
"broadPeak_11571","pat","QL"
"broadPeak_11572","pat","QL"
"broadPeak_11601","pat","QL"
"broadPeak_11680","pat","QL"
"broadPeak_11712","pat","QL"
"broadPeak_11794","pat","QL"
"broadPeak_11857","pat","QL"
"broadPeak_11915","pat","QL"
"broadPeak_11920","pat","QL"
"broadPeak_11937","pat","QL"
"broadPeak_11954","pat","QL"
"broadPeak_11959","pat","QL"
"broadPeak_11969","pat","QL"
"broadPeak_12102","pat","QL"
"broadPeak_12106","pat","QL"
"broadPeak_12107","pat","QL"
"broadPeak_12399","pat","QL"
"broadPeak_12403","pat","QL"
"broadPeak_12411","pat","QL"
"broadPeak_12417","pat","QL"
"broadPeak_12421","pat","QL"
"broadPeak_12422","pat","QL"
"broadPeak_12433","pat","QL"
"broadPeak_12447","pat","QL"
"broadPeak_12449","pat","QL"
"broadPeak_12466","pat","QL"
"broadPeak_12500","pat","QL"
"broadPeak_12521","pat","QL"
"broadPeak_12555","pat","QL"
"broadPeak_12556","pat","QL"
"broadPeak_12574","pat","QL"
"broadPeak_12579","pat","QL"
"broadPeak_12587","pat","QL"
"broadPeak_12588","pat","QL"
"broadPeak_12591","pat","QL"
"broadPeak_12617","pat","QL"
"broadPeak_12622","pat","QL"
"broadPeak_12643","pat","QL"
"broadPeak_12652","pat","QL"
"broadPeak_12658","pat","QL"
"broadPeak_12691","pat","QL"
"broadPeak_12710","pat","QL"
"broadPeak_12730","pat","QL"
"broadPeak_12736","pat","QL"
"broadPeak_12752","pat","QL"
"broadPeak_12925","pat","QL"
"broadPeak_13101","pat","QL"
"broadPeak_13112","pat","QL"
"broadPeak_13200","pat","QL"
"broadPeak_13202","pat","QL"
"broadPeak_13245","pat","QL"
"broadPeak_13250","pat","QL"
"broadPeak_13253","pat","QL"
"broadPeak_13434","pat","QL"
"broadPeak_13437","pat","QL"
"broadPeak_13440","pat","QL"
"broadPeak_13444","pat","QL"
"broadPeak_13457","pat","QL"
"broadPeak_13475","pat","QL"
"broadPeak_13532","pat","QL"
"broadPeak_13545","pat","QL"
"broadPeak_13546","pat","QL"
"broadPeak_13547","pat","QL"
"broadPeak_13557","pat","QL"
"broadPeak_13573","pat","QL"
"broadPeak_13581","pat","QL"
"broadPeak_13583","pat","QL"
"broadPeak_13584","pat","QL"
"broadPeak_13585","pat","QL"
"broadPeak_13586","pat","QL"
"broadPeak_13599","pat","QL"
"broadPeak_13614","pat","QL"
"broadPeak_13615","pat","QL"
"broadPeak_13618","pat","QL"
"broadPeak_13620","pat","QL"
"broadPeak_13629","pat","QL"
"broadPeak_13636","pat","QL"
"broadPeak_13642","pat","QL"
"broadPeak_13651","pat","QL"
"broadPeak_13746","pat","QL"
"broadPeak_13773","pat","QL"
"broadPeak_13864","pat","QL"
"broadPeak_13871","pat","QL"
"broadPeak_13946","pat","QL"
"broadPeak_14008","pat","QL"
"broadPeak_14009","pat","QL"
"broadPeak_14129","pat","QL"
"broadPeak_14171","pat","QL"
"broadPeak_14177","pat","QL"
"broadPeak_14178","pat","QL"
"broadPeak_14307","pat","QL"
"broadPeak_14386","pat","QL"
"broadPeak_14390","pat","QL"
"broadPeak_14408","pat","QL"
"broadPeak_14504","pat","QL"
"broadPeak_14505","pat","QL"
"broadPeak_14509","pat","QL"
"broadPeak_14515","pat","QL"
"broadPeak_14522","pat","QL"
"broadPeak_14543","pat","QL"
"broadPeak_14580","pat","QL"
"broadPeak_14656","pat","QL"
"broadPeak_14658","pat","QL"
"broadPeak_14660","pat","QL"
"broadPeak_14661","pat","QL"
"broadPeak_14665","pat","QL"
"broadPeak_14679","pat","QL"
"broadPeak_14728","pat","QL"
"broadPeak_14897","pat","QL"
"broadPeak_14925","pat","QL"
"broadPeak_14931","pat","QL"
"broadPeak_14944","pat","QL"
"broadPeak_14947","pat","QL"
"broadPeak_14949","pat","QL"
"broadPeak_14953","pat","QL"
"broadPeak_14964","pat","QL"
"broadPeak_14967","pat","QL"
"broadPeak_14974","pat","QL"
"broadPeak_14984","pat","QL"
"broadPeak_14992","pat","QL"
"broadPeak_14997","pat","QL"
"broadPeak_14999","pat","QL"
"broadPeak_15003","pat","QL"
"broadPeak_15004","pat","QL"
"broadPeak_15005","pat","QL"
"broadPeak_15008","pat","QL"
"broadPeak_15097","pat","QL"
"broadPeak_15101","pat","QL"
"broadPeak_15129","pat","QL"
"broadPeak_15161","pat","QL"
"broadPeak_15183","pat","QL"
"broadPeak_15199","pat","QL"
"broadPeak_15240","pat","QL"
"broadPeak_15247","pat","QL"
"broadPeak_15252","pat","QL"
"broadPeak_15253","pat","QL"
"broadPeak_15259","pat","QL"
"broadPeak_15312","pat","QL"
"broadPeak_15317","pat","QL"
"broadPeak_15395","pat","QL"
"broadPeak_15398","pat","QL"
"broadPeak_15402","pat","QL"
"broadPeak_15403","pat","QL"
"broadPeak_15414","pat","QL"
"broadPeak_15436","pat","QL"
"broadPeak_15444","pat","QL"
"broadPeak_15468","pat","QL"
"broadPeak_15496","pat","QL"
"broadPeak_15506","pat","QL"
"broadPeak_15640","pat","QL"
"broadPeak_15643","pat","QL"
"broadPeak_15655","pat","QL"
"broadPeak_15661","pat","QL"
"broadPeak_15730","pat","QL"
"broadPeak_15822","pat","QL"
"broadPeak_15909","pat","QL"
"broadPeak_16045","pat","QL"
"broadPeak_16106","pat","QL"
"broadPeak_16107","pat","QL"
"broadPeak_16112","pat","QL"
"broadPeak_16118","pat","QL"
"broadPeak_16120","pat","QL"
"broadPeak_16172","pat","QL"
"broadPeak_16178","pat","QL"
"broadPeak_16221","pat","QL"
"broadPeak_16242","pat","QL"
"broadPeak_16304","pat","QL"
"broadPeak_16307","pat","QL"
"broadPeak_16313","pat","QL"
"broadPeak_16321","pat","QL"
"broadPeak_16331","pat","QL"
"broadPeak_16344","pat","QL"
"broadPeak_16349","pat","QL"
"broadPeak_16352","pat","QL"
"broadPeak_16363","pat","QL"
"broadPeak_16364","pat","QL"
"broadPeak_16380","pat","QL"
"broadPeak_16413","pat","QL"
"broadPeak_16438","pat","QL"
"broadPeak_16500","pat","QL"
"broadPeak_16501","pat","QL"
"broadPeak_16502","pat","QL"
"broadPeak_16532","pat","QL"
"broadPeak_16540","pat","QL"
"broadPeak_16583","pat","QL"
"broadPeak_16585","pat","QL"
"broadPeak_16626","pat","QL"
"broadPeak_16627","pat","QL"
"broadPeak_16642","pat","QL"
"broadPeak_16695","pat","QL"
"broadPeak_16712","pat","QL"
"broadPeak_16730","pat","QL"
"broadPeak_16754","pat","QL"
"broadPeak_16756","pat","QL"
"broadPeak_16767","pat","QL"
"broadPeak_16804","pat","QL"
"broadPeak_16820","pat","QL"
"broadPeak_16828","pat","QL"
"broadPeak_16885","pat","QL"
"broadPeak_16915","pat","QL"
"broadPeak_16947","pat","QL"
"broadPeak_17021","pat","QL"
"broadPeak_17103","pat","QL"
"broadPeak_17180","pat","QL"
"broadPeak_17186","pat","QL"
"broadPeak_17294","pat","QL"
"broadPeak_17313","pat","QL"
"broadPeak_17346","pat","QL"
"broadPeak_17359","pat","QL"
"broadPeak_17364","pat","QL"
"broadPeak_17378","pat","QL"
"broadPeak_17403","pat","QL"
"broadPeak_17493","pat","QL"
"broadPeak_17531","pat","QL"
"broadPeak_17891","pat","QL"
"broadPeak_17939","pat","QL"
"broadPeak_17971","pat","QL"
"broadPeak_18153","pat","QL"
"broadPeak_18168","pat","QL"
"broadPeak_18406","pat","QL"
"broadPeak_18532","pat","QL"
"broadPeak_18536","pat","QL"
"broadPeak_18542","pat","QL"
"broadPeak_18752","pat","QL"
"broadPeak_18805","pat","QL"
"broadPeak_18952","pat","QL"
"broadPeak_18965","pat","QL"
"broadPeak_18990","pat","QL"
"broadPeak_18996","pat","QL"
"broadPeak_19028","pat","QL"
"broadPeak_19038","pat","QL"
"broadPeak_19039","pat","QL"
"broadPeak_19053","pat","QL"
"broadPeak_19060","pat","QL"
"broadPeak_19062","pat","QL"
"broadPeak_19068","pat","QL"
"broadPeak_19081","pat","QL"
"broadPeak_19084","pat","QL"
"broadPeak_19088","pat","QL"
"broadPeak_19093","pat","QL"
"broadPeak_19102","pat","QL"
"broadPeak_19104","pat","QL"
"broadPeak_19105","pat","QL"
"broadPeak_19109","pat","QL"
"broadPeak_19110","pat","QL"
"broadPeak_19327","pat","QL"
"broadPeak_19329","pat","QL"
"broadPeak_19346","pat","QL"
"broadPeak_19365","pat","QL"
"broadPeak_19379","pat","QL"
"broadPeak_19424","pat","QL"
"broadPeak_19431","pat","QL"
"broadPeak_19469","pat","QL"
"broadPeak_19499","pat","QL"
"broadPeak_19507","pat","QL"
"broadPeak_19514","pat","QL"
"broadPeak_19633","pat","QL"
"broadPeak_19637","pat","QL"
"broadPeak_19684","pat","QL"
"broadPeak_19758","pat","QL"
"broadPeak_19760","pat","QL"
"broadPeak_19891","pat","QL"
"broadPeak_19960","pat","QL"
"broadPeak_19995","pat","QL"
"broadPeak_19996","pat","QL"
"broadPeak_19999","pat","QL"
"broadPeak_20001","pat","QL"
"broadPeak_20053","pat","QL"
"broadPeak_20065","pat","QL"
"broadPeak_20124","pat","QL"
"broadPeak_20138","pat","QL"
"broadPeak_20200","pat","QL"
"broadPeak_20221","pat","QL"
"broadPeak_20222","pat","QL"
"broadPeak_20228","pat","QL"
"broadPeak_20229","pat","QL"
"broadPeak_20235","pat","QL"
"broadPeak_20239","pat","QL"
"broadPeak_20253","pat","QL"
"broadPeak_20262","pat","QL"
"broadPeak_20265","pat","QL"
"broadPeak_20268","pat","QL"
"broadPeak_20306","pat","QL"
"broadPeak_20309","pat","QL"
"broadPeak_20348","pat","QL"
"broadPeak_20454","pat","QL"
"broadPeak_20455","pat","QL"
"broadPeak_20480","pat","QL"
"broadPeak_20487","pat","QL"
"broadPeak_20493","pat","QL"
"broadPeak_20514","pat","QL"
"broadPeak_20591","pat","QL"
"broadPeak_20861","pat","QL"
"broadPeak_20862","pat","QL"
"broadPeak_20898","pat","QL"
"broadPeak_21012","pat","QL"
"broadPeak_21134","pat","QL"
"broadPeak_21140","pat","QL"
"broadPeak_21155","pat","QL"
"broadPeak_21162","pat","QL"
"broadPeak_21168","pat","QL"
"broadPeak_21305","pat","QL"
"broadPeak_21315","pat","QL"
"broadPeak_21473","pat","QL"
"broadPeak_21560","pat","QL"
"broadPeak_21589","pat","QL"
"broadPeak_21615","pat","QL"
"broadPeak_21617","pat","QL"
"broadPeak_21655","pat","QL"
"broadPeak_21694","pat","QL"
"broadPeak_21712","pat","QL"
"broadPeak_21720","pat","QL"
"broadPeak_21723","pat","QL"
"broadPeak_21725","pat","QL"
"broadPeak_21752","pat","QL"
"broadPeak_21771","pat","QL"
"broadPeak_21884","pat","QL"
"broadPeak_21885","pat","QL"
"broadPeak_21894","pat","QL"
"broadPeak_21941","pat","QL"
"broadPeak_22034","pat","QL"
"broadPeak_22035","pat","QL"
"broadPeak_22045","pat","QL"
"broadPeak_22152","pat","QL"
"broadPeak_22242","pat","QL"
"broadPeak_22251","pat","QL"
"broadPeak_22271","pat","QL"
"broadPeak_22345","pat","QL"
"broadPeak_22407","pat","QL"
"broadPeak_22453","pat","QL"
"broadPeak_22483","pat","QL"
"broadPeak_22516","pat","QL"
"broadPeak_22534","pat","QL"
"broadPeak_22535","pat","QL"
"broadPeak_22542","pat","QL"
"broadPeak_22560","pat","QL"
"broadPeak_22587","pat","QL"
"broadPeak_22649","pat","QL"
"broadPeak_22673","pat","QL"
"broadPeak_22821","pat","QL"
"broadPeak_22850","pat","QL"
"broadPeak_22885","pat","QL"
"broadPeak_22933","pat","QL"
"broadPeak_23001","pat","QL"
"broadPeak_23014","pat","QL"
"broadPeak_23018","pat","QL"
"broadPeak_23065","pat","QL"
"broadPeak_23148","pat","QL"
"broadPeak_23149","pat","QL"
"broadPeak_23233","pat","QL"
"broadPeak_23237","pat","QL"
"broadPeak_23274","pat","QL"
"broadPeak_23365","pat","QL"
"broadPeak_23474","pat","QL"
"broadPeak_23506","pat","QL"
"broadPeak_23605","pat","QL"
"broadPeak_23628","pat","QL"
"broadPeak_23701","pat","QL"
"broadPeak_23715","pat","QL"
"broadPeak_23804","pat","QL"
"broadPeak_23876","pat","QL"
"broadPeak_23906","pat","QL"
"broadPeak_23944","pat","QL"
"broadPeak_23969","pat","QL"
"broadPeak_23974","pat","QL"
"broadPeak_23975","pat","QL"
"broadPeak_23981","pat","QL"
"broadPeak_23987","pat","QL"
"broadPeak_24034","pat","QL"
"broadPeak_24039","pat","QL"
"broadPeak_24047","pat","QL"
"broadPeak_24049","pat","QL"
"broadPeak_24138","pat","QL"
"broadPeak_24140","pat","QL"
"broadPeak_24178","pat","QL"
"broadPeak_24228","pat","QL"
"broadPeak_24235","pat","QL"
"broadPeak_24309","pat","QL"
"broadPeak_24343","pat","QL"
"broadPeak_24357","pat","QL"
"broadPeak_24391","pat","QL"
"broadPeak_24411","pat","QL"
"broadPeak_24470","pat","QL"
"broadPeak_24471","pat","QL"
"broadPeak_24473","pat","QL"
"broadPeak_24488","pat","QL"
"broadPeak_24492","pat","QL"
"broadPeak_24512","pat","QL"
"broadPeak_24570","pat","QL"
"broadPeak_24575","pat","QL"
"broadPeak_24582","pat","QL"
"broadPeak_24586","pat","QL"
"broadPeak_24589","pat","QL"
"broadPeak_24590","pat","QL"
"broadPeak_24606","pat","QL"
"broadPeak_24610","pat","QL"
"broadPeak_24750","pat","QL"
"broadPeak_24761","pat","QL"
"broadPeak_24766","pat","QL"
"broadPeak_24780","pat","QL"
"broadPeak_24781","pat","QL"
"broadPeak_24792","pat","QL"
"broadPeak_24801","pat","QL"
"broadPeak_24810","pat","QL"
"broadPeak_24821","pat","QL"
"broadPeak_24827","pat","QL"
"broadPeak_24855","pat","QL"
"broadPeak_24856","pat","QL"
"broadPeak_24857","pat","QL"
"broadPeak_24858","pat","QL"
"broadPeak_24860","pat","QL"
"broadPeak_24876","pat","QL"
"broadPeak_24923","pat","QL"
"broadPeak_25012","pat","QL"
"broadPeak_25034","pat","QL"
"broadPeak_25050","pat","QL"
"broadPeak_25062","pat","QL"
"broadPeak_25437","pat","QL"
"broadPeak_25749","pat","QL"
"broadPeak_25877","pat","QL"
"broadPeak_26307","pat","QL"
"broadPeak_26310","pat","QL"
"broadPeak_26367","pat","QL"
"broadPeak_26377","pat","QL"
"broadPeak_26504","pat","QL"
"broadPeak_26505","pat","QL"
"broadPeak_26513","pat","QL"
"broadPeak_26520","pat","QL"
"broadPeak_26529","pat","QL"
"broadPeak_26536","pat","QL"
"broadPeak_26541","pat","QL"
"broadPeak_26543","pat","QL"
"broadPeak_26558","pat","QL"
"broadPeak_26587","pat","QL"
"broadPeak_26615","pat","QL"
"broadPeak_26660","pat","QL"
"broadPeak_26668","pat","QL"
"broadPeak_26671","pat","QL"
"broadPeak_26672","pat","QL"
"broadPeak_26676","pat","QL"
"broadPeak_26678","pat","QL"
"broadPeak_26683","pat","QL"
"broadPeak_26694","pat","QL"
"broadPeak_26713","pat","QL"
"broadPeak_26715","pat","QL"
"broadPeak_26822","pat","QL"
"broadPeak_26853","pat","QL"
"broadPeak_26935","pat","QL"
"broadPeak_26937","pat","QL"
"broadPeak_26949","pat","QL"
"broadPeak_27025","pat","QL"
"broadPeak_27028","pat","QL"
"broadPeak_27034","pat","QL"
"broadPeak_27057","pat","QL"
"broadPeak_27059","pat","QL"
"broadPeak_27119","pat","QL"
"broadPeak_27143","pat","QL"
"broadPeak_27145","pat","QL"
"broadPeak_27146","pat","QL"
"broadPeak_27225","pat","QL"
"broadPeak_27489","pat","QL"
"broadPeak_27557","pat","QL"
"broadPeak_27560","pat","QL"
"broadPeak_27571","pat","QL"
"broadPeak_27592","pat","QL"
"broadPeak_27637","pat","QL"
"broadPeak_27642","pat","QL"
"broadPeak_27643","pat","QL"
"broadPeak_27682","pat","QL"
"broadPeak_27684","pat","QL"
"broadPeak_27696","pat","QL"
"broadPeak_27741","pat","QL"
"broadPeak_27769","pat","QL"
"broadPeak_27780","pat","QL"
"broadPeak_27805","pat","QL"
"broadPeak_27806","pat","QL"
"broadPeak_27811","pat","QL"
"broadPeak_27840","pat","QL"
"broadPeak_27842","pat","QL"
"broadPeak_27847","pat","QL"
"broadPeak_27870","pat","QL"
"broadPeak_27871","pat","QL"
"broadPeak_27874","pat","QL"
"broadPeak_27878","pat","QL"
"broadPeak_27887","pat","QL"
"broadPeak_27892","pat","QL"
"broadPeak_27926","pat","QL"
"broadPeak_27954","pat","QL"
"broadPeak_27955","pat","QL"
"broadPeak_27980","pat","QL"
"broadPeak_28144","pat","QL"
"broadPeak_28161","pat","QL"
"broadPeak_28175","pat","QL"
"broadPeak_28180","pat","QL"
"broadPeak_28183","pat","QL"
"broadPeak_28455","pat","QL"
"broadPeak_28485","pat","QL"
"broadPeak_28528","pat","QL"
"broadPeak_28540","pat","QL"
"broadPeak_28559","pat","QL"
"broadPeak_28568","pat","QL"
"broadPeak_28569","pat","QL"
"broadPeak_28571","pat","QL"
"broadPeak_28588","pat","QL"
"broadPeak_28600","pat","QL"
"broadPeak_28609","pat","QL"
"broadPeak_28611","pat","QL"
"broadPeak_28663","pat","QL"
"broadPeak_28742","pat","QL"
"broadPeak_28748","pat","QL"
"broadPeak_28760","pat","QL"
"broadPeak_28834","pat","QL"
"broadPeak_28840","pat","QL"
"broadPeak_28919","pat","QL"
"broadPeak_29061","pat","QL"
"broadPeak_29102","pat","QL"
"broadPeak_29131","pat","QL"
"broadPeak_29137","pat","QL"
"broadPeak_29141","pat","QL"
"broadPeak_29143","pat","QL"
"broadPeak_29269","pat","QL"
"broadPeak_29326","pat","QL"
"broadPeak_29345","pat","QL"
"broadPeak_29346","pat","QL"
"broadPeak_29348","pat","QL"
"broadPeak_29380","pat","QL"
"broadPeak_29566","pat","QL"
"broadPeak_29580","pat","QL"
"broadPeak_29607","pat","QL"
"broadPeak_29611","pat","QL"
"broadPeak_29615","pat","QL"
"broadPeak_29625","pat","QL"
"broadPeak_29630","pat","QL"
"broadPeak_29635","pat","QL"
"broadPeak_29674","pat","QL"
"broadPeak_29686","pat","QL"
"broadPeak_29718","pat","QL"
"broadPeak_29741","pat","QL"
"broadPeak_29849","pat","QL"
"broadPeak_29976","pat","QL"
"broadPeak_29990","pat","QL"
"broadPeak_30020","pat","QL"
"broadPeak_30021","pat","QL"
"broadPeak_30023","pat","QL"
"broadPeak_30051","pat","QL"
"broadPeak_30054","pat","QL"
"broadPeak_30055","pat","QL"
"broadPeak_30058","pat","QL"
"broadPeak_30097","pat","QL"
"broadPeak_30099","pat","QL"
"broadPeak_30106","pat","QL"
"broadPeak_30107","pat","QL"
"broadPeak_30110","pat","QL"
"broadPeak_30111","pat","QL"
"broadPeak_30120","pat","QL"
"broadPeak_30130","pat","QL"
"broadPeak_30146","pat","QL"
"broadPeak_30147","pat","QL"
"broadPeak_30148","pat","QL"
"broadPeak_30178","pat","QL"
"broadPeak_30223","pat","QL"
"broadPeak_30244","pat","QL"
"broadPeak_30330","pat","QL"
"broadPeak_30361","pat","QL"
"broadPeak_30373","pat","QL"
"broadPeak_30386","pat","QL"
"broadPeak_30387","pat","QL"
"broadPeak_30392","pat","QL"
"broadPeak_30396","pat","QL"
"broadPeak_30460","pat","QL"
"broadPeak_30489","pat","QL"
"broadPeak_30491","pat","QL"
"broadPeak_30563","pat","QL"
"broadPeak_30569","pat","QL"
"broadPeak_30570","pat","QL"
"broadPeak_30577","pat","QL"
"broadPeak_30636","pat","QL"
"broadPeak_30684","pat","QL"
"broadPeak_30754","pat","QL"
"broadPeak_30929","pat","QL"
"broadPeak_30966","pat","QL"
"broadPeak_30985","pat","QL"
"broadPeak_31076","pat","QL"
"broadPeak_31077","pat","QL"
"broadPeak_31081","pat","QL"
"narrowPeak_27672","pat","QL"
"broadPeak_31087","pat","QL"
"narrowPeak_27686","pat","QL"
"broadPeak_31135","pat","QL"
"broadPeak_31361","pat","QL"
"narrowPeak_27921","pat","QL"
"broadPeak_31393","pat","QL"
"narrowPeak_27924","pat","QL"
"broadPeak_31403","pat","QL"
"narrowPeak_27927","pat","QL"
"broadPeak_31462","pat","QL"
"narrowPeak_27968","pat","QL"
"broadPeak_31531","pat","QL"
"broadPeak_31546","pat","QL"
"broadPeak_31553","pat","QL"
"broadPeak_31713","pat","QL"
"broadPeak_31715","pat","QL"
"broadPeak_31759","pat","QL"
"broadPeak_31780","pat","QL"
"broadPeak_31811","pat","QL"
"broadPeak_31812","pat","QL"
"narrowPeak_28111","pat","QL"
"narrowPeak_28147","pat","QL"
"broadPeak_31974","pat","QL"
"broadPeak_32008","pat","QL"
"broadPeak_32011","pat","QL"
"broadPeak_32033","pat","QL"
"broadPeak_32109","pat","QL"
"broadPeak_32116","pat","QL"
"broadPeak_32118","pat","QL"
"broadPeak_32141","pat","QL"
"narrowPeak_28260","pat","QL"
"broadPeak_32155","pat","QL"
"narrowPeak_28298","pat","QL"
"broadPeak_32432","pat","QL"
"broadPeak_32434","pat","QL"
"broadPeak_32443","pat","QL"
"broadPeak_32461","pat","QL"
"broadPeak_32464","pat","QL"
"narrowPeak_28429","pat","QL"
"broadPeak_32500","pat","QL"
"narrowPeak_28441","pat","QL"
"broadPeak_32525","pat","QL"
"broadPeak_32532","pat","QL"
"broadPeak_32536","pat","QL"
"broadPeak_32537","pat","QL"
"broadPeak_32538","pat","QL"
"broadPeak_32539","pat","QL"
"broadPeak_32546","pat","QL"
"broadPeak_32549","pat","QL"
"broadPeak_32579","pat","QL"
"broadPeak_32594","pat","QL"
"broadPeak_32595","pat","QL"
"narrowPeak_28521","pat","QL"
"broadPeak_32609","pat","QL"
"broadPeak_32612","pat","QL"
"narrowPeak_28539","pat","QL"
"broadPeak_32619","pat","QL"
"narrowPeak_28549","pat","QL"
"broadPeak_32621","pat","QL"
"broadPeak_32630","pat","QL"
"narrowPeak_28563","pat","QL"
"broadPeak_32631","pat","QL"
"broadPeak_32660","pat","QL"
"narrowPeak_28602","pat","QL"
"broadPeak_32678","pat","QL"
"broadPeak_32689","pat","QL"
"broadPeak_32694","pat","QL"
"broadPeak_32726","pat","QL"
"broadPeak_32765","pat","QL"
"broadPeak_32842","pat","QL"
"narrowPeak_28785","pat","QL"
"broadPeak_32850","pat","QL"
"narrowPeak_28788","pat","QL"
"narrowPeak_29105","pat","QL"
"broadPeak_33107","pat","QL"
"narrowPeak_29321","pat","QL"
"broadPeak_33108","pat","QL"
"broadPeak_33141","pat","QL"
"narrowPeak_29420","pat","QL"
"broadPeak_33143","pat","QL"
"narrowPeak_29424","pat","QL"
"broadPeak_33200","pat","QL"
"broadPeak_33293","pat","QL"
"narrowPeak_29489","pat","QL"
"broadPeak_33437","pat","QL"
"broadPeak_33441","pat","QL"
"broadPeak_33508","pat","QL"
"broadPeak_33509","pat","QL"
"broadPeak_33513","pat","QL"
"broadPeak_33535","pat","QL"
"broadPeak_33567","pat","QL"
"broadPeak_33583","pat","QL"
"broadPeak_33588","pat","QL"
"narrowPeak_29615","pat","QL"
"broadPeak_33616","pat","QL"
"broadPeak_33617","pat","QL"
"broadPeak_33625","pat","QL"
"broadPeak_33650","pat","QL"
"broadPeak_33654","pat","QL"
"broadPeak_33661","pat","QL"
"broadPeak_33670","pat","QL"
"broadPeak_33671","pat","QL"
"broadPeak_33698","pat","QL"
"broadPeak_33699","pat","QL"
"broadPeak_33706","pat","QL"
"narrowPeak_29693","pat","QL"
"narrowPeak_29698","pat","QL"
"narrowPeak_29708","pat","QL"
"narrowPeak_29723","pat","QL"
"broadPeak_33732","pat","QL"
"broadPeak_33739","pat","QL"
"broadPeak_33749","pat","QL"
"broadPeak_33752","pat","QL"
"narrowPeak_29825","pat","QL"
"broadPeak_33828","pat","QL"
"narrowPeak_29858","pat","QL"
"broadPeak_33839","pat","QL"
"narrowPeak_29865","pat","QL"
"broadPeak_33842","pat","QL"
"narrowPeak_29874","pat","QL"
"narrowPeak_29903","pat","QL"
"broadPeak_33872","pat","QL"
"broadPeak_33907","pat","QL"
"narrowPeak_29985","pat","QL"
"broadPeak_33926","pat","QL"
"narrowPeak_30149","pat","QL"
"broadPeak_34025","pat","QL"
"broadPeak_34045","pat","QL"
"narrowPeak_30185","pat","QL"
"broadPeak_34051","pat","QL"
"broadPeak_34057","pat","QL"
"broadPeak_34058","pat","QL"
"narrowPeak_30240","pat","QL"
"broadPeak_34102","pat","QL"
"broadPeak_34127","pat","QL"
"broadPeak_34132","pat","QL"
"broadPeak_34144","pat","QL"
"broadPeak_34146","pat","QL"
"narrowPeak_30365","pat","QL"
"narrowPeak_30383","pat","QL"
"broadPeak_34166","pat","QL"
"broadPeak_34223","pat","QL"
"broadPeak_34239","pat","QL"
"narrowPeak_30467","pat","QL"
"broadPeak_34247","pat","QL"
"narrowPeak_30495","pat","QL"
"narrowPeak_30529","pat","QL"
"broadPeak_34407","pat","QL"
"broadPeak_34425","pat","QL"
"narrowPeak_30613","pat","QL"
"broadPeak_34498","pat","QL"
"broadPeak_34734","pat","QL"
"narrowPeak_30835","pat","QL"
"broadPeak_34735","pat","QL"
"broadPeak_34808","pat","QL"
"broadPeak_34812","pat","QL"
"broadPeak_34814","pat","QL"
"narrowPeak_30887","pat","QL"
"broadPeak_34839","pat","QL"
"broadPeak_34881","pat","QL"
"narrowPeak_30936","pat","QL"
"broadPeak_34908","pat","QL"
"broadPeak_34918","pat","QL"
"broadPeak_34920","pat","QL"
"narrowPeak_30964","pat","QL"
"broadPeak_34951","pat","QL"
"broadPeak_34956","pat","QL"
"broadPeak_34969","pat","QL"
"broadPeak_34999","pat","QL"
"broadPeak_35005","pat","QL"
"narrowPeak_31067","pat","QL"
"narrowPeak_31079","pat","QL"
"broadPeak_35013","pat","QL"
"narrowPeak_31089","pat","QL"
"broadPeak_35028","pat","QL"
"broadPeak_35041","pat","QL"
"narrowPeak_31201","pat","QL"
"narrowPeak_31215","pat","QL"
"broadPeak_35121","pat","QL"
"broadPeak_35134","pat","QL"
"narrowPeak_31234","pat","QL"
"broadPeak_35157","pat","QL"
"narrowPeak_31258","pat","QL"
"broadPeak_35261","pat","QL"
"broadPeak_35365","pat","QL"
"broadPeak_35476","pat","QL"
"broadPeak_35479","pat","QL"
"broadPeak_35543","pat","QL"
"broadPeak_35572","pat","QL"
"narrowPeak_31529","pat","QL"
"broadPeak_35596","pat","QL"
"broadPeak_35598","pat","QL"
"narrowPeak_31591","pat","QL"
"broadPeak_29652","Lineage A","WL"
"broadPeak_148","Lineage A","QL"
"broadPeak_12809","Lineage A","QL"
"broadPeak_20604","Lineage A","QL"
"broadPeak_32048","Lineage A","QL"
"broadPeak_34294","Lineage A","QL"
"broadPeak_32585","Lineage A","WL"
"broadPeak_8783","Lineage B","QL"
"broadPeak_9383","Lineage B","QL"
"broadPeak_16103","Lineage B","QL"
"broadPeak_18908","Lineage B","QL"
"broadPeak_24380","Lineage B","QL"
"broadPeak_31545","Lineage B","QL"
"broadPeak_32028","Lineage B","QL"
"narrowPeak_29667","Lineage B","QL"
"broadPeak_34082","Lineage B","QL"
"narrowPeak_30345","Lineage B","QL"
"broadPeak_35414","Lineage B","QL"
