"PEAKID","peakbias","phenotype"
"broadPeak_6130","pat","QL"
"broadPeak_6207","pat","QL"
"broadPeak_6232","pat","QL"
"broadPeak_6243","pat","QL"
"broadPeak_6291","pat","QL"
"broadPeak_6348","pat","QL"
"broadPeak_6385","pat","QL"
"broadPeak_6392","pat","QL"
"broadPeak_6397","pat","QL"
"broadPeak_6409","pat","QL"
"broadPeak_6437","pat","QL"
"broadPeak_6443","pat","QL"
"broadPeak_6448","pat","QL"
"broadPeak_6498","pat","QL"
"broadPeak_6619","pat","QL"
"broadPeak_6636","pat","QL"
"broadPeak_6662","pat","QL"
"broadPeak_6739","pat","QL"
"broadPeak_6790","pat","QL"
"broadPeak_6799","pat","QL"
"broadPeak_6867","pat","QL"
"broadPeak_6873","pat","QL"
"broadPeak_6878","pat","QL"
"broadPeak_6879","pat","QL"
"broadPeak_6890","pat","QL"
"broadPeak_6916","pat","QL"
"broadPeak_6953","pat","QL"
"broadPeak_6955","pat","QL"
"broadPeak_6971","pat","QL"
"broadPeak_6986","pat","QL"
"broadPeak_7002","pat","QL"
"broadPeak_7020","pat","QL"
"broadPeak_7021","pat","QL"
"broadPeak_7026","pat","QL"
"broadPeak_7034","pat","QL"
"broadPeak_7037","pat","QL"
"broadPeak_7078","pat","QL"
"broadPeak_7095","pat","QL"
"broadPeak_7100","pat","QL"
"broadPeak_7116","pat","QL"
"broadPeak_7127","pat","QL"
"broadPeak_7131","pat","QL"
"broadPeak_7152","pat","QL"
"broadPeak_7154","pat","QL"
"broadPeak_7179","pat","QL"
"broadPeak_7186","pat","QL"
"broadPeak_7210","pat","QL"
"broadPeak_7213","pat","QL"
"broadPeak_7218","pat","QL"
"broadPeak_7326","pat","QL"
"broadPeak_7556","pat","QL"
"broadPeak_7897","pat","QL"
"broadPeak_7920","pat","QL"
"broadPeak_7922","pat","QL"
"broadPeak_7926","pat","QL"
"broadPeak_7928","pat","QL"
"broadPeak_7949","pat","QL"
"broadPeak_8000","pat","QL"
"broadPeak_8017","pat","QL"
"broadPeak_8056","pat","QL"
"broadPeak_8145","pat","QL"
"broadPeak_8162","pat","QL"
"broadPeak_8178","pat","QL"
"broadPeak_8183","pat","QL"
"broadPeak_8185","pat","QL"
"broadPeak_8186","pat","QL"
"broadPeak_8479","pat","QL"
"broadPeak_8486","pat","QL"
"broadPeak_9059","pat","QL"
"broadPeak_9108","pat","QL"
"broadPeak_9110","pat","QL"
"broadPeak_9119","pat","QL"
"broadPeak_9162","pat","QL"
"broadPeak_9198","pat","QL"
"broadPeak_9202","pat","QL"
"broadPeak_9207","pat","QL"
"broadPeak_9208","pat","QL"
"broadPeak_9209","pat","QL"
"broadPeak_9213","pat","QL"
"broadPeak_9218","pat","QL"
"broadPeak_9225","pat","QL"
"broadPeak_9228","pat","QL"
"broadPeak_9258","pat","QL"
"broadPeak_9327","pat","QL"
"broadPeak_9328","pat","QL"
"broadPeak_9362","pat","QL"
"broadPeak_9363","pat","QL"
"broadPeak_9594","pat","QL"
"broadPeak_9687","pat","QL"
"broadPeak_9771","pat","QL"
"broadPeak_9857","pat","QL"
"broadPeak_9877","pat","QL"
"broadPeak_9938","pat","QL"
"broadPeak_9991","pat","QL"
"broadPeak_10006","pat","QL"
"broadPeak_10008","pat","QL"
"broadPeak_10035","pat","QL"
"broadPeak_10036","pat","QL"
"broadPeak_10039","pat","QL"
"broadPeak_10054","pat","QL"
"broadPeak_10058","pat","QL"
"broadPeak_10064","pat","QL"
"broadPeak_10083","pat","QL"
"broadPeak_10103","pat","QL"
"broadPeak_10202","pat","QL"
"broadPeak_10240","pat","QL"
"broadPeak_10252","pat","QL"
"broadPeak_10286","pat","QL"
"broadPeak_10380","pat","QL"
"broadPeak_10422","pat","QL"
"broadPeak_10455","pat","QL"
"broadPeak_10635","pat","QL"
"broadPeak_10651","pat","QL"
"broadPeak_10654","pat","QL"
"broadPeak_10655","pat","QL"
"broadPeak_10755","pat","QL"
"broadPeak_10757","pat","QL"
"broadPeak_10759","pat","QL"
"broadPeak_10829","pat","QL"
"broadPeak_10831","pat","QL"
"broadPeak_10838","pat","QL"
"broadPeak_10884","pat","QL"
"broadPeak_10887","pat","QL"
"broadPeak_10889","pat","QL"
"broadPeak_10890","pat","QL"
"broadPeak_10921","pat","QL"
"broadPeak_10927","pat","QL"
"broadPeak_10947","pat","QL"
"broadPeak_11014","pat","QL"
"broadPeak_11038","pat","QL"
"broadPeak_11127","pat","QL"
"broadPeak_11155","pat","QL"
"broadPeak_11156","pat","QL"
"broadPeak_11160","pat","QL"
"broadPeak_11161","pat","QL"
"broadPeak_11215","pat","QL"
"broadPeak_11388","pat","QL"
"broadPeak_11391","pat","QL"
"broadPeak_11397","pat","QL"
"broadPeak_11439","pat","QL"
"broadPeak_11440","pat","QL"
"broadPeak_11446","pat","QL"
"broadPeak_11450","pat","QL"
"broadPeak_11472","pat","QL"
"broadPeak_11535","pat","QL"
"broadPeak_11538","pat","QL"
"broadPeak_11576","pat","QL"
"broadPeak_11606","pat","QL"
"broadPeak_11608","pat","QL"
"broadPeak_11889","pat","QL"
"broadPeak_11899","pat","QL"
"broadPeak_11901","pat","QL"
"broadPeak_11998","pat","QL"
"broadPeak_12050","pat","QL"
"broadPeak_12092","pat","QL"
"broadPeak_12111","pat","QL"
"broadPeak_12157","pat","QL"
"broadPeak_12158","pat","QL"
"broadPeak_12162","pat","QL"
"broadPeak_12167","pat","QL"
"broadPeak_12199","pat","QL"
"broadPeak_12211","pat","QL"
"broadPeak_12219","pat","QL"
"broadPeak_12238","pat","QL"
"broadPeak_12243","pat","QL"
"broadPeak_12244","pat","QL"
"broadPeak_12246","pat","QL"
"broadPeak_12251","pat","QL"
"broadPeak_12256","pat","QL"
"broadPeak_12287","pat","QL"
"broadPeak_12325","pat","QL"
"broadPeak_12351","pat","QL"
"broadPeak_12370","pat","QL"
"broadPeak_12375","pat","QL"
"broadPeak_12426","pat","QL"
"broadPeak_12456","pat","QL"
"broadPeak_12472","pat","QL"
"broadPeak_12549","pat","QL"
"broadPeak_12556","pat","QL"
"broadPeak_12565","pat","QL"
"broadPeak_12616","pat","QL"
"broadPeak_12636","pat","QL"
"broadPeak_12637","pat","QL"
"broadPeak_12656","pat","QL"
"broadPeak_12675","pat","QL"
"broadPeak_12676","pat","QL"
"broadPeak_12681","pat","QL"
"broadPeak_12690","pat","QL"
"broadPeak_12703","pat","QL"
"broadPeak_12724","pat","QL"
"broadPeak_12756","pat","QL"
"broadPeak_12762","pat","QL"
"broadPeak_12790","pat","QL"
"broadPeak_12806","pat","QL"
"broadPeak_12886","pat","QL"
"broadPeak_12898","pat","QL"
"broadPeak_13057","pat","QL"
"broadPeak_13381","pat","QL"
"broadPeak_13498","pat","QL"
"broadPeak_13806","pat","QL"
"broadPeak_13808","pat","QL"
"broadPeak_13815","pat","QL"
"broadPeak_13822","pat","QL"
"broadPeak_13865","pat","QL"
"broadPeak_13866","pat","QL"
"broadPeak_13867","pat","QL"
"broadPeak_13875","pat","QL"
"broadPeak_13891","pat","QL"
"broadPeak_13931","pat","QL"
"broadPeak_13951","pat","QL"
"broadPeak_13963","pat","QL"
"broadPeak_13970","pat","QL"
"broadPeak_13983","pat","QL"
"broadPeak_13988","pat","QL"
"broadPeak_13993","pat","QL"
"broadPeak_13994","pat","QL"
"broadPeak_13995","pat","QL"
"broadPeak_13997","pat","QL"
"broadPeak_14002","pat","QL"
"broadPeak_14003","pat","QL"
"broadPeak_14005","pat","QL"
"broadPeak_14007","pat","QL"
"broadPeak_14040","pat","QL"
"broadPeak_14046","pat","QL"
"broadPeak_14072","pat","QL"
"broadPeak_14079","pat","QL"
"broadPeak_14103","pat","QL"
"broadPeak_14159","pat","QL"
"broadPeak_14228","pat","QL"
"broadPeak_14230","pat","QL"
"broadPeak_14341","pat","QL"
"broadPeak_14472","pat","QL"
"broadPeak_14652","pat","QL"
"broadPeak_14735","pat","QL"
"broadPeak_14741","pat","QL"
"broadPeak_15051","pat","QL"
"broadPeak_15057","pat","QL"
"broadPeak_15148","pat","QL"
"broadPeak_15287","pat","QL"
"broadPeak_15354","pat","QL"
"broadPeak_15380","pat","QL"
"broadPeak_15425","pat","QL"
"broadPeak_15426","pat","QL"
"broadPeak_15610","pat","QL"
"broadPeak_15652","pat","QL"
"broadPeak_15656","pat","QL"
"broadPeak_15671","pat","QL"
"broadPeak_15687","pat","QL"
"broadPeak_15884","pat","QL"
"broadPeak_15904","pat","QL"
"broadPeak_15935","pat","QL"
"broadPeak_15941","pat","QL"
"broadPeak_15945","pat","QL"
"broadPeak_15953","pat","QL"
"broadPeak_15958","pat","QL"
"broadPeak_15976","pat","QL"
"broadPeak_16017","pat","QL"
"broadPeak_16093","pat","QL"
"broadPeak_16139","pat","QL"
"broadPeak_16193","pat","QL"
"broadPeak_16209","pat","QL"
"broadPeak_16232","pat","QL"
"broadPeak_16233","pat","QL"
"broadPeak_16441","pat","QL"
"broadPeak_16445","pat","QL"
"broadPeak_16456","pat","QL"
"broadPeak_16482","pat","QL"
"broadPeak_16661","pat","QL"
"broadPeak_16700","pat","QL"
"broadPeak_16800","pat","QL"
"broadPeak_16843","pat","QL"
"broadPeak_16868","pat","QL"
"broadPeak_16871","pat","QL"
"broadPeak_16898","pat","QL"
"broadPeak_17002","pat","QL"
"broadPeak_17024","pat","QL"
"broadPeak_17086","pat","QL"
"broadPeak_17174","pat","QL"
"broadPeak_17311","pat","QL"
"broadPeak_17572","pat","QL"
"broadPeak_17608","pat","QL"
"broadPeak_17660","pat","QL"
"broadPeak_17775","pat","QL"
"broadPeak_17814","pat","QL"
"broadPeak_17824","pat","QL"
"broadPeak_17825","pat","QL"
"broadPeak_17837","pat","QL"
"broadPeak_17900","pat","QL"
"broadPeak_17921","pat","QL"
"broadPeak_17945","pat","QL"
"broadPeak_18256","pat","QL"
"broadPeak_18290","pat","QL"
"broadPeak_18314","pat","QL"
"broadPeak_18322","pat","QL"
"broadPeak_18614","pat","QL"
"broadPeak_18651","pat","QL"
"broadPeak_18799","pat","QL"
"broadPeak_19096","pat","QL"
"broadPeak_19160","pat","QL"
"broadPeak_19161","pat","QL"
"broadPeak_19164","pat","QL"
"broadPeak_19171","pat","QL"
"broadPeak_19172","pat","QL"
"broadPeak_19179","pat","QL"
"broadPeak_19181","pat","QL"
"broadPeak_19205","pat","QL"
"broadPeak_19207","pat","QL"
"broadPeak_19210","pat","QL"
"broadPeak_19433","pat","QL"
"broadPeak_19473","pat","QL"
"broadPeak_19521","pat","QL"
"broadPeak_19599","pat","QL"
"broadPeak_19656","pat","QL"
"broadPeak_19657","pat","QL"
"broadPeak_19690","pat","QL"
"broadPeak_19749","pat","QL"
"broadPeak_19764","pat","QL"
"broadPeak_19765","pat","QL"
"broadPeak_19818","pat","QL"
"broadPeak_19850","pat","QL"
"broadPeak_19869","pat","QL"
"broadPeak_19880","pat","QL"
"broadPeak_20143","pat","QL"
"broadPeak_20162","pat","QL"
"broadPeak_20188","pat","QL"
"broadPeak_20190","pat","QL"
"broadPeak_20191","pat","QL"
"broadPeak_20228","pat","QL"
"broadPeak_20342","pat","QL"
"broadPeak_20344","pat","QL"
"broadPeak_20361","pat","QL"
"broadPeak_20362","pat","QL"
"broadPeak_20363","pat","QL"
"broadPeak_20371","pat","QL"
"broadPeak_20372","pat","QL"
"broadPeak_20373","pat","QL"
"broadPeak_20377","pat","QL"
"broadPeak_20382","pat","QL"
"broadPeak_20383","pat","QL"
"broadPeak_20388","pat","QL"
"broadPeak_20389","pat","QL"
"broadPeak_20394","pat","QL"
"broadPeak_20401","pat","QL"
"broadPeak_20411","pat","QL"
"broadPeak_20420","pat","QL"
"broadPeak_20487","pat","QL"
"broadPeak_20539","pat","QL"
"broadPeak_20560","pat","QL"
"broadPeak_20562","pat","QL"
"broadPeak_20563","pat","QL"
"broadPeak_20582","pat","QL"
"broadPeak_20587","pat","QL"
"broadPeak_20594","pat","QL"
"broadPeak_20597","pat","QL"
"broadPeak_20598","pat","QL"
"broadPeak_20601","pat","QL"
"broadPeak_20627","pat","QL"
"broadPeak_20634","pat","QL"
"broadPeak_20641","pat","QL"
"broadPeak_20642","pat","QL"
"broadPeak_20643","pat","QL"
"broadPeak_20862","pat","QL"
"broadPeak_20920","pat","QL"
"broadPeak_21151","pat","QL"
"broadPeak_21315","pat","QL"
"broadPeak_21375","pat","QL"
"broadPeak_21377","pat","QL"
"broadPeak_21453","pat","QL"
"broadPeak_21461","pat","QL"
"broadPeak_21581","pat","QL"
"broadPeak_21749","pat","QL"
"broadPeak_21816","pat","QL"
"broadPeak_21817","pat","QL"
"broadPeak_21819","pat","QL"
"broadPeak_21820","pat","QL"
"broadPeak_21827","pat","QL"
"broadPeak_22425","pat","QL"
"broadPeak_22557","pat","QL"
"broadPeak_22596","pat","QL"
"broadPeak_22642","pat","QL"
"broadPeak_22671","pat","QL"
"broadPeak_22676","pat","QL"
"broadPeak_22686","pat","QL"
"broadPeak_22687","pat","QL"
"broadPeak_22690","pat","QL"
"broadPeak_22717","pat","QL"
"broadPeak_22791","pat","QL"
"broadPeak_22799","pat","QL"
"broadPeak_22801","pat","QL"
"broadPeak_22825","pat","QL"
"broadPeak_22882","pat","QL"
"broadPeak_23024","pat","QL"
"broadPeak_23065","pat","QL"
"broadPeak_23152","pat","QL"
"broadPeak_23166","pat","QL"
"broadPeak_23241","pat","QL"
"broadPeak_23242","pat","QL"
"broadPeak_23278","pat","QL"
"broadPeak_23282","pat","QL"
"broadPeak_23285","pat","QL"
"broadPeak_23329","pat","QL"
"broadPeak_23332","pat","QL"
"broadPeak_23335","pat","QL"
"broadPeak_23339","pat","QL"
"broadPeak_23415","pat","QL"
"broadPeak_23418","pat","QL"
"broadPeak_23487","pat","QL"
"broadPeak_23540","pat","QL"
"broadPeak_23543","pat","QL"
"broadPeak_23545","pat","QL"
"broadPeak_23631","pat","QL"
"broadPeak_23632","pat","QL"
"broadPeak_23634","pat","QL"
"broadPeak_23779","pat","QL"
"broadPeak_24016","pat","QL"
"broadPeak_24025","pat","QL"
"broadPeak_24042","pat","QL"
"broadPeak_24105","pat","QL"
"broadPeak_24181","pat","QL"
"broadPeak_24190","pat","QL"
"broadPeak_24199","pat","QL"
"broadPeak_24230","pat","QL"
"broadPeak_24524","pat","QL"
"broadPeak_24532","pat","QL"
"broadPeak_24551","pat","QL"
"broadPeak_24575","pat","QL"
"broadPeak_24587","pat","QL"
"broadPeak_24592","pat","QL"
"broadPeak_25128","pat","QL"
"broadPeak_25130","pat","QL"
"broadPeak_25212","pat","QL"
"broadPeak_25217","pat","QL"
"broadPeak_25477","pat","QL"
"broadPeak_25495","pat","QL"
"broadPeak_25499","pat","QL"
"broadPeak_25520","pat","QL"
"broadPeak_25525","pat","QL"
"broadPeak_25888","pat","QL"
"broadPeak_25976","pat","QL"
"broadPeak_25980","pat","QL"
"broadPeak_26109","pat","QL"
"broadPeak_26277","pat","QL"
"broadPeak_26279","pat","QL"
"broadPeak_26287","pat","QL"
"broadPeak_26381","pat","QL"
"broadPeak_26401","pat","QL"
"broadPeak_26460","pat","QL"
"broadPeak_26491","pat","QL"
"broadPeak_26556","pat","QL"
"broadPeak_26593","pat","QL"
"broadPeak_26622","pat","QL"
"broadPeak_26675","pat","QL"
"broadPeak_26676","pat","QL"
"broadPeak_26702","pat","QL"
"broadPeak_26705","pat","QL"
"broadPeak_26836","pat","QL"
"broadPeak_26840","pat","QL"
"broadPeak_27141","pat","QL"
"broadPeak_27159","pat","QL"
"broadPeak_27165","pat","QL"
"broadPeak_27268","pat","QL"
"broadPeak_27308","pat","QL"
"broadPeak_27322","pat","QL"
"broadPeak_27354","pat","QL"
"broadPeak_27367","pat","QL"
"broadPeak_27607","pat","QL"
"broadPeak_27748","pat","QL"
"broadPeak_28352","pat","QL"
"broadPeak_28702","pat","QL"
"broadPeak_28729","pat","QL"
"broadPeak_28733","pat","QL"
"broadPeak_28738","pat","QL"
"broadPeak_28747","pat","QL"
"broadPeak_28754","pat","QL"
"broadPeak_29080","pat","QL"
"broadPeak_29115","pat","QL"
"broadPeak_29119","pat","QL"
"broadPeak_29125","pat","QL"
"broadPeak_29126","pat","QL"
"broadPeak_29135","pat","QL"
"broadPeak_29182","pat","QL"
"broadPeak_29185","pat","QL"
"broadPeak_29229","pat","QL"
"broadPeak_29252","pat","QL"
"broadPeak_29379","pat","QL"
"broadPeak_29655","pat","QL"
"broadPeak_29660","pat","QL"
"broadPeak_29665","pat","QL"
"broadPeak_29698","pat","QL"
"broadPeak_29706","pat","QL"
"broadPeak_29773","pat","QL"
"broadPeak_29914","pat","QL"
"broadPeak_29927","pat","QL"
"broadPeak_29951","pat","QL"
"broadPeak_30001","pat","QL"
"broadPeak_30006","pat","QL"
"broadPeak_30088","pat","QL"
"broadPeak_30156","pat","QL"
"broadPeak_30167","pat","QL"
"broadPeak_30289","pat","QL"
"broadPeak_30307","pat","QL"
"broadPeak_30323","pat","QL"
"broadPeak_30561","pat","QL"
"broadPeak_30564","pat","QL"
"broadPeak_30570","pat","QL"
"broadPeak_30737","pat","QL"
"broadPeak_30744","pat","QL"
"broadPeak_31028","pat","QL"
"narrowPeak_24848","pat","QL"
"narrowPeak_24933","pat","QL"
"broadPeak_31260","pat","QL"
"narrowPeak_25032","pat","QL"
"narrowPeak_25033","pat","QL"
"broadPeak_31261","pat","QL"
"broadPeak_31331","pat","QL"
"broadPeak_31335","pat","QL"
"narrowPeak_25087","pat","QL"
"broadPeak_31409","pat","QL"
"broadPeak_31417","pat","QL"
"broadPeak_31450","pat","QL"
"narrowPeak_25157","pat","QL"
"broadPeak_31526","pat","QL"
"narrowPeak_25168","pat","QL"
"broadPeak_31542","pat","QL"
"narrowPeak_25198","pat","QL"
"broadPeak_31556","pat","QL"
"broadPeak_31558","pat","QL"
"narrowPeak_25214","pat","QL"
"broadPeak_31560","pat","QL"
"narrowPeak_25219","pat","QL"
"broadPeak_31568","pat","QL"
"narrowPeak_25223","pat","QL"
"broadPeak_31570","pat","QL"
"broadPeak_31575","pat","QL"
"broadPeak_31579","pat","QL"
"broadPeak_31600","pat","QL"
"broadPeak_31602","pat","QL"
"narrowPeak_25266","pat","QL"
"broadPeak_31636","pat","QL"
"broadPeak_31640","pat","QL"
"broadPeak_31641","pat","QL"
"broadPeak_31712","pat","QL"
"broadPeak_31720","pat","QL"
"broadPeak_31767","pat","QL"
"broadPeak_31780","pat","QL"
"broadPeak_31938","pat","QL"
"narrowPeak_25538","pat","QL"
"narrowPeak_25560","pat","QL"
"narrowPeak_25564","pat","QL"
"broadPeak_31978","pat","QL"
"broadPeak_31980","pat","QL"
"broadPeak_31982","pat","QL"
"broadPeak_31984","pat","QL"
"narrowPeak_25575","pat","QL"
"narrowPeak_25602","pat","QL"
"broadPeak_32023","pat","QL"
"broadPeak_32029","pat","QL"
"narrowPeak_25610","pat","QL"
"narrowPeak_25633","pat","QL"
"broadPeak_32070","pat","QL"
"broadPeak_32297","pat","QL"
"narrowPeak_25754","pat","QL"
"broadPeak_32307","pat","QL"
"broadPeak_32416","pat","QL"
"narrowPeak_25794","pat","QL"
"narrowPeak_25806","pat","QL"
"narrowPeak_25833","pat","QL"
"narrowPeak_25871","pat","QL"
"broadPeak_32566","pat","QL"
"broadPeak_32574","pat","QL"
"broadPeak_32665","pat","QL"
"broadPeak_32698","pat","QL"
"broadPeak_32736","pat","QL"
"broadPeak_32807","pat","QL"
"broadPeak_32898","pat","QL"
"narrowPeak_26071","pat","QL"
"broadPeak_32932","pat","QL"
"broadPeak_32934","pat","QL"
"narrowPeak_26081","pat","QL"
"broadPeak_32963","pat","QL"
"narrowPeak_26127","pat","QL"
"broadPeak_33014","pat","QL"
"narrowPeak_26129","pat","QL"
"broadPeak_33090","pat","QL"
"narrowPeak_26191","pat","QL"
"narrowPeak_26263","pat","QL"
"broadPeak_33356","pat","QL"
"broadPeak_33382","pat","QL"
"broadPeak_33428","pat","QL"
"broadPeak_33432","pat","QL"
"broadPeak_33435","pat","QL"
"broadPeak_33444","pat","QL"
"broadPeak_33484","pat","QL"
"broadPeak_33487","pat","QL"
"broadPeak_33582","pat","QL"
"broadPeak_33721","pat","QL"
"broadPeak_33727","pat","QL"
"broadPeak_33730","pat","QL"
"narrowPeak_26478","pat","QL"
"narrowPeak_26479","pat","QL"
"broadPeak_33736","pat","QL"
"broadPeak_33813","pat","QL"
"broadPeak_33875","pat","QL"
"broadPeak_33880","pat","QL"
"broadPeak_33881","pat","QL"
"narrowPeak_26552","pat","QL"
"broadPeak_34072","pat","QL"
"broadPeak_34465","pat","QL"
"broadPeak_34640","pat","QL"
"narrowPeak_26875","pat","QL"
"narrowPeak_26876","pat","QL"
"broadPeak_34747","pat","QL"
"broadPeak_35184","pat","QL"
"broadPeak_35384","pat","QL"
"broadPeak_35439","pat","QL"
"narrowPeak_27306","pat","QL"
"narrowPeak_27312","pat","QL"
"broadPeak_35507","pat","QL"
"narrowPeak_27314","pat","QL"
"broadPeak_35508","pat","QL"
"narrowPeak_27329","pat","QL"
"narrowPeak_27389","pat","QL"
"broadPeak_35686","pat","QL"
"broadPeak_35754","pat","QL"
"broadPeak_35810","pat","QL"
"broadPeak_35811","pat","QL"
"broadPeak_35816","pat","QL"
"broadPeak_35821","pat","QL"
"broadPeak_35822","pat","QL"
"broadPeak_35823","pat","QL"
"broadPeak_35857","pat","QL"
"broadPeak_35861","pat","QL"
"narrowPeak_27567","pat","QL"
"narrowPeak_27570","pat","QL"
"narrowPeak_27577","pat","QL"
"broadPeak_35918","pat","QL"
"broadPeak_35919","pat","QL"
"broadPeak_35933","pat","QL"
"broadPeak_35943","pat","QL"
"broadPeak_35965","pat","QL"
"narrowPeak_27716","pat","QL"
"broadPeak_36036","pat","QL"
"broadPeak_36107","pat","QL"
"broadPeak_36136","pat","QL"
"broadPeak_36170","pat","QL"
"broadPeak_36171","pat","QL"
"broadPeak_36172","pat","QL"
"narrowPeak_27873","pat","QL"
"narrowPeak_27879","pat","QL"
"broadPeak_36247","pat","QL"
"narrowPeak_27923","pat","QL"
"broadPeak_36298","pat","QL"
"narrowPeak_28154","pat","QL"
"narrowPeak_28157","pat","QL"
"narrowPeak_28166","pat","QL"
"broadPeak_36483","pat","QL"
"broadPeak_36533","pat","QL"
"broadPeak_36560","pat","QL"
"broadPeak_36622","pat","QL"
"narrowPeak_28269","pat","QL"
"broadPeak_36652","pat","QL"
"narrowPeak_28292","pat","QL"
"broadPeak_36682","pat","QL"
"broadPeak_36683","pat","QL"
"broadPeak_36689","pat","QL"
"narrowPeak_28329","pat","QL"
"narrowPeak_28365","pat","QL"
"broadPeak_36745","pat","QL"
"narrowPeak_28370","pat","QL"
"broadPeak_36749","pat","QL"
"narrowPeak_28371","pat","QL"
"broadPeak_36778","pat","QL"
"broadPeak_36819","pat","QL"
"narrowPeak_28432","pat","QL"
"broadPeak_36820","pat","QL"
"broadPeak_36843","pat","QL"
"narrowPeak_28438","pat","QL"
"broadPeak_36845","pat","QL"
"narrowPeak_28441","pat","QL"
"broadPeak_36865","pat","QL"
"narrowPeak_28455","pat","QL"
"broadPeak_36894","pat","QL"
"broadPeak_36922","pat","QL"
"broadPeak_36945","pat","QL"
"broadPeak_36974","pat","QL"
"broadPeak_36988","pat","QL"
"broadPeak_36994","pat","QL"
"broadPeak_37024","pat","QL"
"narrowPeak_28609","pat","QL"
"broadPeak_37044","pat","QL"
"broadPeak_37050","pat","QL"
"broadPeak_37055","pat","QL"
"broadPeak_37056","pat","QL"
"broadPeak_37059","pat","QL"
"broadPeak_37063","pat","QL"
"narrowPeak_28635","pat","QL"
"broadPeak_37065","pat","QL"
"broadPeak_37069","pat","QL"
"narrowPeak_28638","pat","QL"
"narrowPeak_28640","pat","QL"
"broadPeak_37079","pat","QL"
"narrowPeak_28643","pat","QL"
"broadPeak_37085","pat","QL"
"broadPeak_37088","pat","QL"
"broadPeak_37089","pat","QL"
"broadPeak_37093","pat","QL"
"broadPeak_37095","pat","QL"
"broadPeak_37164","pat","QL"
"narrowPeak_28765","pat","QL"
"narrowPeak_28827","pat","QL"
"broadPeak_37402","pat","QL"
"narrowPeak_28968","pat","QL"
"broadPeak_37506","pat","QL"
"narrowPeak_29074","pat","QL"
"broadPeak_37590","pat","QL"
"narrowPeak_29129","pat","QL"
"broadPeak_37652","pat","QL"
"broadPeak_37656","pat","QL"
"broadPeak_37664","pat","QL"
"narrowPeak_29240","pat","QL"
"broadPeak_37767","pat","QL"
"narrowPeak_29308","pat","QL"
"broadPeak_37769","pat","QL"
"narrowPeak_29314","pat","QL"
"broadPeak_37775","pat","QL"
"broadPeak_37829","pat","QL"
"broadPeak_37831","pat","QL"
"narrowPeak_29376","pat","QL"
"broadPeak_37854","pat","QL"
"broadPeak_37903","pat","QL"
"narrowPeak_29440","pat","QL"
"broadPeak_37925","pat","QL"
"narrowPeak_29467","pat","QL"
"narrowPeak_29476","pat","QL"
"narrowPeak_29677","pat","QL"
"broadPeak_38353","pat","QL"
"narrowPeak_29761","pat","QL"
"broadPeak_38586","pat","QL"
"broadPeak_38592","pat","QL"
"broadPeak_38691","pat","QL"
"broadPeak_38729","pat","QL"
"broadPeak_38744","pat","QL"
"broadPeak_38755","pat","QL"
"narrowPeak_29955","pat","QL"
"broadPeak_38791","pat","QL"
"broadPeak_38793","pat","QL"
"narrowPeak_30003","pat","QL"
"broadPeak_38808","pat","QL"
"narrowPeak_30323","pat","QL"
"broadPeak_38950","pat","QL"
"narrowPeak_30328","pat","QL"
"narrowPeak_30409","pat","QL"
"broadPeak_39024","pat","QL"
"narrowPeak_30450","pat","QL"
"narrowPeak_30592","pat","QL"
"narrowPeak_30788","pat","QL"
"narrowPeak_30801","pat","QL"
"narrowPeak_30804","pat","QL"
"narrowPeak_30822","pat","QL"
"broadPeak_39233","pat","QL"
"narrowPeak_30881","pat","QL"
"narrowPeak_30904","pat","QL"
"narrowPeak_30970","pat","QL"
"narrowPeak_31053","pat","QL"
"broadPeak_39276","pat","QL"
"broadPeak_39281","pat","QL"
"narrowPeak_31060","pat","QL"
"broadPeak_39298","pat","QL"
"broadPeak_39302","pat","QL"
"broadPeak_39323","pat","QL"
"narrowPeak_31099","pat","QL"
"broadPeak_39604","pat","QL"
"broadPeak_39615","pat","QL"
"broadPeak_39669","pat","QL"
"broadPeak_39678","pat","QL"
"broadPeak_39688","pat","QL"
"narrowPeak_31322","pat","QL"
"narrowPeak_31325","pat","QL"
"broadPeak_39713","pat","QL"
"broadPeak_39726","pat","QL"
"broadPeak_39745","pat","QL"
"narrowPeak_31343","pat","QL"
"broadPeak_39746","pat","QL"
"narrowPeak_31375","pat","QL"
"broadPeak_39783","pat","QL"
"broadPeak_39784","pat","QL"
"narrowPeak_31400","pat","QL"
"broadPeak_39847","pat","QL"
"narrowPeak_31423","pat","QL"
"broadPeak_39868","pat","QL"
"narrowPeak_31458","pat","QL"
"narrowPeak_31460","pat","QL"
"narrowPeak_31467","pat","QL"
"narrowPeak_31474","pat","QL"
"broadPeak_39938","pat","QL"
"broadPeak_39977","pat","QL"
"narrowPeak_31633","pat","QL"
"broadPeak_39978","pat","QL"
"broadPeak_40004","pat","QL"
"broadPeak_40148","pat","QL"
"broadPeak_40152","pat","QL"
"broadPeak_40209","pat","QL"
"narrowPeak_31741","pat","QL"
"broadPeak_40241","pat","QL"
"broadPeak_40245","pat","QL"
"narrowPeak_31788","pat","QL"
"broadPeak_40318","pat","QL"
"broadPeak_40319","pat","QL"
"broadPeak_40320","pat","QL"
"narrowPeak_31937","pat","QL"
"narrowPeak_31968","pat","QL"
"broadPeak_40509","pat","QL"
"broadPeak_40514","pat","QL"
"broadPeak_40520","pat","QL"
"broadPeak_40531","pat","QL"
