"PEAKID","peakbias","phenotype"
"broadPeak_37799","pat","WL"
"broadPeak_37997","pat","WL"
"broadPeak_38138","pat","WL"
"broadPeak_38142","pat","WL"
"broadPeak_38186","pat","WL"
"broadPeak_38211","pat","WL"
"broadPeak_38618","pat","WL"
"broadPeak_38664","pat","WL"
"broadPeak_38685","pat","WL"
"broadPeak_38697","pat","WL"
"broadPeak_38760","pat","WL"
"broadPeak_38798","pat","WL"
"broadPeak_39042","pat","WL"
"broadPeak_39281","pat","WL"
"broadPeak_39282","pat","WL"
"broadPeak_39306","pat","WL"
"broadPeak_39321","pat","WL"
"broadPeak_39336","pat","WL"
"broadPeak_39390","pat","WL"
"broadPeak_39427","pat","WL"
"broadPeak_39497","pat","WL"
"broadPeak_39519","pat","WL"
"broadPeak_39528","pat","WL"
"broadPeak_40146","pat","WL"
"broadPeak_40305","pat","WL"
"broadPeak_40488","pat","WL"
"broadPeak_40494","pat","WL"
"broadPeak_40581","pat","WL"
"broadPeak_40612","pat","WL"
"broadPeak_40645","pat","WL"
"broadPeak_40697","pat","WL"
"broadPeak_40702","pat","WL"
"broadPeak_40714","pat","WL"
"broadPeak_40716","pat","WL"
"broadPeak_40737","pat","WL"
"broadPeak_40780","pat","WL"
"broadPeak_40830","pat","WL"
"broadPeak_40834","pat","WL"
"broadPeak_40933","pat","WL"
"broadPeak_40934","pat","WL"
"broadPeak_40938","pat","WL"
"broadPeak_40944","pat","WL"
"broadPeak_40985","pat","WL"
"broadPeak_41084","pat","WL"
"broadPeak_41288","pat","WL"
"broadPeak_41292","pat","WL"
"broadPeak_41313","pat","WL"
"broadPeak_41317","pat","WL"
"broadPeak_41330","pat","WL"
"broadPeak_41331","pat","WL"
"broadPeak_41410","pat","WL"
"broadPeak_41652","pat","WL"
"broadPeak_41682","pat","WL"
"broadPeak_41998","pat","WL"
"broadPeak_42471","pat","WL"
"broadPeak_42579","pat","WL"
"broadPeak_42615","pat","WL"
"broadPeak_42721","pat","WL"
"broadPeak_42883","pat","WL"
"broadPeak_42961","pat","WL"
"broadPeak_43004","pat","WL"
"broadPeak_43027","pat","WL"
"broadPeak_43041","pat","WL"
"broadPeak_43078","pat","WL"
"broadPeak_43171","pat","WL"
"broadPeak_43178","pat","WL"
"broadPeak_43268","pat","WL"
"broadPeak_43282","pat","WL"
"broadPeak_43416","pat","WL"
"broadPeak_43720","pat","WL"
"broadPeak_43761","pat","WL"
"broadPeak_43781","pat","WL"
"broadPeak_43798","pat","WL"
"broadPeak_43883","pat","WL"
"broadPeak_44059","pat","WL"
"broadPeak_44161","pat","WL"
"broadPeak_44429","pat","WL"
"broadPeak_44768","pat","WL"
"broadPeak_45129","pat","WL"
"broadPeak_45372","pat","WL"
"broadPeak_45492","pat","WL"
"broadPeak_58","pat","QL"
"broadPeak_71","pat","QL"
"broadPeak_222","pat","QL"
"broadPeak_665","pat","QL"
"broadPeak_671","pat","QL"
"broadPeak_679","pat","QL"
"broadPeak_770","pat","QL"
"broadPeak_830","pat","QL"
"broadPeak_869","pat","QL"
"broadPeak_972","pat","QL"
"broadPeak_979","pat","QL"
"broadPeak_981","pat","QL"
"broadPeak_985","pat","QL"
"broadPeak_1015","pat","QL"
"broadPeak_1020","pat","QL"
"broadPeak_1144","pat","QL"
"broadPeak_1212","pat","QL"
"broadPeak_1381","pat","QL"
"broadPeak_1451","pat","QL"
"broadPeak_1462","pat","QL"
"broadPeak_1533","pat","QL"
"broadPeak_1611","pat","QL"
"broadPeak_1620","pat","QL"
"broadPeak_1712","pat","QL"
"broadPeak_1736","pat","QL"
"broadPeak_1762","pat","QL"
"broadPeak_1777","pat","QL"
"broadPeak_1784","pat","QL"
"broadPeak_1794","pat","QL"
"broadPeak_1821","pat","QL"
"broadPeak_1829","pat","QL"
"broadPeak_1833","pat","QL"
"broadPeak_1838","pat","QL"
"broadPeak_1844","pat","QL"
"broadPeak_1848","pat","QL"
"broadPeak_1853","pat","QL"
"broadPeak_1866","pat","QL"
"broadPeak_1871","pat","QL"
"broadPeak_1937","pat","QL"
"broadPeak_1941","pat","QL"
"broadPeak_1954","pat","QL"
"broadPeak_1956","pat","QL"
"broadPeak_2026","pat","QL"
"broadPeak_2051","pat","QL"
"broadPeak_2057","pat","QL"
"broadPeak_2062","pat","QL"
"broadPeak_2063","pat","QL"
"broadPeak_2080","pat","QL"
"broadPeak_2098","pat","QL"
"broadPeak_2101","pat","QL"
"broadPeak_2178","pat","QL"
"broadPeak_2252","pat","QL"
"broadPeak_2255","pat","QL"
"broadPeak_2256","pat","QL"
"broadPeak_2262","pat","QL"
"broadPeak_2292","pat","QL"
"broadPeak_2297","pat","QL"
"broadPeak_2382","pat","QL"
"broadPeak_2385","pat","QL"
"broadPeak_2392","pat","QL"
"broadPeak_2393","pat","QL"
"broadPeak_2402","pat","QL"
"broadPeak_2422","pat","QL"
"broadPeak_2551","pat","QL"
"broadPeak_2569","pat","QL"
"broadPeak_2600","pat","QL"
"broadPeak_2804","pat","QL"
"broadPeak_2831","pat","QL"
"broadPeak_2839","pat","QL"
"broadPeak_2878","pat","QL"
"broadPeak_2897","pat","QL"
"broadPeak_3813","pat","QL"
"broadPeak_3904","pat","QL"
"broadPeak_3989","pat","QL"
"broadPeak_4149","pat","QL"
"broadPeak_4161","pat","QL"
"broadPeak_4175","pat","QL"
"broadPeak_4201","pat","QL"
"broadPeak_4432","pat","QL"
"broadPeak_4496","pat","QL"
"broadPeak_4499","pat","QL"
"broadPeak_4502","pat","QL"
"broadPeak_4581","pat","QL"
"broadPeak_4583","pat","QL"
"broadPeak_4584","pat","QL"
"broadPeak_4598","pat","QL"
"broadPeak_4624","pat","QL"
"broadPeak_4651","pat","QL"
"broadPeak_4794","pat","QL"
"broadPeak_4818","pat","QL"
"broadPeak_4850","pat","QL"
"broadPeak_4852","pat","QL"
"broadPeak_4866","pat","QL"
"broadPeak_4885","pat","QL"
"broadPeak_4889","pat","QL"
"broadPeak_4927","pat","QL"
"broadPeak_4935","pat","QL"
"broadPeak_4937","pat","QL"
"broadPeak_4961","pat","QL"
"broadPeak_4962","pat","QL"
"broadPeak_5626","pat","QL"
"broadPeak_5708","pat","QL"
"broadPeak_5713","pat","QL"
"broadPeak_5714","pat","QL"
"broadPeak_5715","pat","QL"
"broadPeak_5731","pat","QL"
"broadPeak_5733","pat","QL"
"broadPeak_5744","pat","QL"
"broadPeak_5745","pat","QL"
"broadPeak_5752","pat","QL"
"broadPeak_5755","pat","QL"
"broadPeak_5764","pat","QL"
"broadPeak_5765","pat","QL"
"broadPeak_5767","pat","QL"
"broadPeak_5769","pat","QL"
"broadPeak_5770","pat","QL"
"broadPeak_5771","pat","QL"
"broadPeak_5773","pat","QL"
"broadPeak_5776","pat","QL"
"broadPeak_5822","pat","QL"
"broadPeak_5841","pat","QL"
"broadPeak_5899","pat","QL"
"broadPeak_5900","pat","QL"
"broadPeak_5944","pat","QL"
"broadPeak_6128","pat","QL"
"broadPeak_6167","pat","QL"
"broadPeak_6214","pat","QL"
"broadPeak_6230","pat","QL"
"broadPeak_6233","pat","QL"
"broadPeak_6237","pat","QL"
"broadPeak_6259","pat","QL"
"broadPeak_6272","pat","QL"
"broadPeak_6276","pat","QL"
"broadPeak_6283","pat","QL"
"broadPeak_6334","pat","QL"
"broadPeak_6335","pat","QL"
"broadPeak_6336","pat","QL"
"broadPeak_6450","pat","QL"
"broadPeak_6456","pat","QL"
"broadPeak_6457","pat","QL"
"broadPeak_6576","pat","QL"
"broadPeak_6578","pat","QL"
"broadPeak_6639","pat","QL"
"broadPeak_6653","pat","QL"
"broadPeak_6673","pat","QL"
"broadPeak_6711","pat","QL"
"broadPeak_6722","pat","QL"
"broadPeak_6746","pat","QL"
"broadPeak_6761","pat","QL"
"broadPeak_6768","pat","QL"
"broadPeak_6791","pat","QL"
"broadPeak_6803","pat","QL"
"broadPeak_6806","pat","QL"
"broadPeak_6854","pat","QL"
"broadPeak_6855","pat","QL"
"broadPeak_6858","pat","QL"
"broadPeak_6869","pat","QL"
"broadPeak_6881","pat","QL"
"broadPeak_6905","pat","QL"
"broadPeak_6906","pat","QL"
"broadPeak_6914","pat","QL"
"broadPeak_6932","pat","QL"
"broadPeak_6949","pat","QL"
"broadPeak_6950","pat","QL"
"broadPeak_6953","pat","QL"
"broadPeak_6959","pat","QL"
"broadPeak_6963","pat","QL"
"broadPeak_6964","pat","QL"
"broadPeak_6975","pat","QL"
"broadPeak_6977","pat","QL"
"broadPeak_6980","pat","QL"
"broadPeak_6999","pat","QL"
"broadPeak_7011","pat","QL"
"broadPeak_7015","pat","QL"
"broadPeak_7019","pat","QL"
"broadPeak_7030","pat","QL"
"broadPeak_7036","pat","QL"
"broadPeak_7042","pat","QL"
"broadPeak_7148","pat","QL"
"broadPeak_7166","pat","QL"
"broadPeak_7187","pat","QL"
"broadPeak_7548","pat","QL"
"broadPeak_7675","pat","QL"
"broadPeak_7678","pat","QL"
"broadPeak_7698","pat","QL"
"broadPeak_7727","pat","QL"
"broadPeak_7759","pat","QL"
"broadPeak_7762","pat","QL"
"broadPeak_7764","pat","QL"
"broadPeak_7784","pat","QL"
"broadPeak_7856","pat","QL"
"broadPeak_8007","pat","QL"
"broadPeak_8012","pat","QL"
"broadPeak_8017","pat","QL"
"broadPeak_8021","pat","QL"
"broadPeak_8022","pat","QL"
"broadPeak_8033","pat","QL"
"broadPeak_8312","pat","QL"
"broadPeak_8338","pat","QL"
"broadPeak_8339","pat","QL"
"broadPeak_8514","pat","QL"
"broadPeak_8672","pat","QL"
"broadPeak_8679","pat","QL"
"broadPeak_8915","pat","QL"
"broadPeak_8979","pat","QL"
"broadPeak_9051","pat","QL"
"broadPeak_9058","pat","QL"
"broadPeak_9062","pat","QL"
"broadPeak_9070","pat","QL"
"broadPeak_9071","pat","QL"
"broadPeak_9075","pat","QL"
"broadPeak_9076","pat","QL"
"broadPeak_9079","pat","QL"
"broadPeak_9150","pat","QL"
"broadPeak_9187","pat","QL"
"broadPeak_9199","pat","QL"
"broadPeak_9224","pat","QL"
"broadPeak_9226","pat","QL"
"broadPeak_9229","pat","QL"
"broadPeak_9425","pat","QL"
"broadPeak_9512","pat","QL"
"broadPeak_9521","pat","QL"
"broadPeak_9531","pat","QL"
"broadPeak_9615","pat","QL"
"broadPeak_9693","pat","QL"
"broadPeak_9714","pat","QL"
"broadPeak_9715","pat","QL"
"broadPeak_9866","pat","QL"
"broadPeak_9868","pat","QL"
"broadPeak_9882","pat","QL"
"broadPeak_9888","pat","QL"
"broadPeak_9901","pat","QL"
"broadPeak_10125","pat","QL"
"broadPeak_10273","pat","QL"
"broadPeak_10309","pat","QL"
"broadPeak_10413","pat","QL"
"broadPeak_10424","pat","QL"
"broadPeak_10445","pat","QL"
"broadPeak_10465","pat","QL"
"broadPeak_10466","pat","QL"
"broadPeak_10505","pat","QL"
"broadPeak_10551","pat","QL"
"broadPeak_10552","pat","QL"
"broadPeak_10627","pat","QL"
"broadPeak_10628","pat","QL"
"broadPeak_10629","pat","QL"
"broadPeak_10732","pat","QL"
"broadPeak_10734","pat","QL"
"broadPeak_10737","pat","QL"
"broadPeak_10763","pat","QL"
"broadPeak_10942","pat","QL"
"broadPeak_10967","pat","QL"
"broadPeak_10973","pat","QL"
"broadPeak_11212","pat","QL"
"broadPeak_11215","pat","QL"
"broadPeak_11216","pat","QL"
"broadPeak_11219","pat","QL"
"broadPeak_11227","pat","QL"
"broadPeak_11231","pat","QL"
"broadPeak_11265","pat","QL"
"broadPeak_11270","pat","QL"
"broadPeak_11271","pat","QL"
"broadPeak_11273","pat","QL"
"broadPeak_11303","pat","QL"
"broadPeak_11308","pat","QL"
"broadPeak_11309","pat","QL"
"broadPeak_11390","pat","QL"
"broadPeak_11415","pat","QL"
"broadPeak_11530","pat","QL"
"broadPeak_11676","pat","QL"
"broadPeak_11689","pat","QL"
"broadPeak_11691","pat","QL"
"broadPeak_11743","pat","QL"
"broadPeak_11776","pat","QL"
"broadPeak_11852","pat","QL"
"broadPeak_11867","pat","QL"
"broadPeak_11871","pat","QL"
"broadPeak_11946","pat","QL"
"broadPeak_11963","pat","QL"
"broadPeak_11968","pat","QL"
"broadPeak_12021","pat","QL"
"broadPeak_12049","pat","QL"
"broadPeak_12050","pat","QL"
"broadPeak_12059","pat","QL"
"broadPeak_12091","pat","QL"
"broadPeak_12132","pat","QL"
"broadPeak_12137","pat","QL"
"broadPeak_12161","pat","QL"
"broadPeak_12165","pat","QL"
"broadPeak_12174","pat","QL"
"broadPeak_12175","pat","QL"
"broadPeak_12180","pat","QL"
"broadPeak_12273","pat","QL"
"broadPeak_12275","pat","QL"
"broadPeak_12373","pat","QL"
"broadPeak_12389","pat","QL"
"broadPeak_12393","pat","QL"
"broadPeak_12422","pat","QL"
"broadPeak_12446","pat","QL"
"broadPeak_12468","pat","QL"
"broadPeak_12475","pat","QL"
"broadPeak_12492","pat","QL"
"broadPeak_12509","pat","QL"
"broadPeak_12568","pat","QL"
"broadPeak_12576","pat","QL"
"broadPeak_12577","pat","QL"
"broadPeak_12591","pat","QL"
"broadPeak_12662","pat","QL"
"broadPeak_12666","pat","QL"
"broadPeak_13041","pat","QL"
"broadPeak_13256","pat","QL"
"broadPeak_13262","pat","QL"
"broadPeak_13266","pat","QL"
"broadPeak_13287","pat","QL"
"broadPeak_13304","pat","QL"
"broadPeak_13518","pat","QL"
"broadPeak_13545","pat","QL"
"broadPeak_13559","pat","QL"
"broadPeak_13615","pat","QL"
"broadPeak_13619","pat","QL"
"broadPeak_13673","pat","QL"
"broadPeak_13703","pat","QL"
"broadPeak_13704","pat","QL"
"broadPeak_13720","pat","QL"
"broadPeak_13727","pat","QL"
"broadPeak_13729","pat","QL"
"broadPeak_13731","pat","QL"
"broadPeak_13732","pat","QL"
"broadPeak_13739","pat","QL"
"broadPeak_13741","pat","QL"
"broadPeak_13742","pat","QL"
"broadPeak_13743","pat","QL"
"broadPeak_13773","pat","QL"
"broadPeak_13774","pat","QL"
"broadPeak_13805","pat","QL"
"broadPeak_13841","pat","QL"
"broadPeak_13847","pat","QL"
"broadPeak_13898","pat","QL"
"broadPeak_13931","pat","QL"
"broadPeak_13958","pat","QL"
"broadPeak_13966","pat","QL"
"broadPeak_13968","pat","QL"
"broadPeak_14175","pat","QL"
"broadPeak_14232","pat","QL"
"broadPeak_14298","pat","QL"
"broadPeak_14510","pat","QL"
"broadPeak_14790","pat","QL"
"broadPeak_14878","pat","QL"
"broadPeak_14952","pat","QL"
"broadPeak_15003","pat","QL"
"broadPeak_15038","pat","QL"
"broadPeak_15105","pat","QL"
"broadPeak_15109","pat","QL"
"broadPeak_15142","pat","QL"
"broadPeak_15156","pat","QL"
"broadPeak_15157","pat","QL"
"broadPeak_15168","pat","QL"
"broadPeak_15357","pat","QL"
"broadPeak_15367","pat","QL"
"broadPeak_15369","pat","QL"
"broadPeak_15374","pat","QL"
"broadPeak_15376","pat","QL"
"broadPeak_15378","pat","QL"
"broadPeak_15442","pat","QL"
"broadPeak_15657","pat","QL"
"broadPeak_15671","pat","QL"
"broadPeak_15672","pat","QL"
"broadPeak_15675","pat","QL"
"broadPeak_15700","pat","QL"
"broadPeak_15727","pat","QL"
"broadPeak_15809","pat","QL"
"broadPeak_15920","pat","QL"
"broadPeak_15943","pat","QL"
"broadPeak_15992","pat","QL"
"broadPeak_16169","pat","QL"
"broadPeak_16187","pat","QL"
"broadPeak_16304","pat","QL"
"broadPeak_16345","pat","QL"
"broadPeak_16468","pat","QL"
"broadPeak_16474","pat","QL"
"broadPeak_16552","pat","QL"
"broadPeak_16571","pat","QL"
"broadPeak_16597","pat","QL"
"broadPeak_16747","pat","QL"
"broadPeak_16756","pat","QL"
"broadPeak_17238","pat","QL"
"broadPeak_17293","pat","QL"
"broadPeak_17452","pat","QL"
"broadPeak_17460","pat","QL"
"broadPeak_17559","pat","QL"
"broadPeak_17569","pat","QL"
"broadPeak_17577","pat","QL"
"broadPeak_17943","pat","QL"
"broadPeak_18008","pat","QL"
"broadPeak_18060","pat","QL"
"broadPeak_18595","pat","QL"
"broadPeak_18746","pat","QL"
"broadPeak_18749","pat","QL"
"broadPeak_18764","pat","QL"
"broadPeak_18787","pat","QL"
"broadPeak_18791","pat","QL"
"broadPeak_18939","pat","QL"
"broadPeak_19159","pat","QL"
"broadPeak_19275","pat","QL"
"broadPeak_19328","pat","QL"
"broadPeak_19329","pat","QL"
"broadPeak_19416","pat","QL"
"broadPeak_19714","pat","QL"
"broadPeak_19754","pat","QL"
"broadPeak_19768","pat","QL"
"broadPeak_19770","pat","QL"
"broadPeak_19953","pat","QL"
"broadPeak_19967","pat","QL"
"broadPeak_19968","pat","QL"
"broadPeak_19970","pat","QL"
"broadPeak_19973","pat","QL"
"broadPeak_19983","pat","QL"
"broadPeak_19985","pat","QL"
"broadPeak_19992","pat","QL"
"broadPeak_20000","pat","QL"
"broadPeak_20005","pat","QL"
"broadPeak_20008","pat","QL"
"broadPeak_20012","pat","QL"
"broadPeak_20013","pat","QL"
"broadPeak_20027","pat","QL"
"broadPeak_20028","pat","QL"
"broadPeak_20075","pat","QL"
"broadPeak_20083","pat","QL"
"broadPeak_20093","pat","QL"
"broadPeak_20138","pat","QL"
"broadPeak_20156","pat","QL"
"broadPeak_20157","pat","QL"
"broadPeak_20158","pat","QL"
"broadPeak_20175","pat","QL"
"broadPeak_20181","pat","QL"
"broadPeak_20186","pat","QL"
"broadPeak_20193","pat","QL"
"broadPeak_20194","pat","QL"
"broadPeak_20195","pat","QL"
"broadPeak_20235","pat","QL"
"broadPeak_20241","pat","QL"
"broadPeak_20246","pat","QL"
"broadPeak_20248","pat","QL"
"broadPeak_20456","pat","QL"
"broadPeak_20457","pat","QL"
"broadPeak_20519","pat","QL"
"broadPeak_20642","pat","QL"
"broadPeak_20739","pat","QL"
"broadPeak_20965","pat","QL"
"broadPeak_21036","pat","QL"
"broadPeak_21044","pat","QL"
"broadPeak_21045","pat","QL"
"broadPeak_21047","pat","QL"
"broadPeak_21057","pat","QL"
"broadPeak_21109","pat","QL"
"broadPeak_21111","pat","QL"
"broadPeak_21183","pat","QL"
"broadPeak_21188","pat","QL"
"broadPeak_21376","pat","QL"
"broadPeak_21392","pat","QL"
"broadPeak_21396","pat","QL"
"broadPeak_21879","pat","QL"
"broadPeak_21959","pat","QL"
"broadPeak_22030","pat","QL"
"broadPeak_22033","pat","QL"
"broadPeak_22098","pat","QL"
"broadPeak_22211","pat","QL"
"broadPeak_22214","pat","QL"
"broadPeak_22223","pat","QL"
"broadPeak_22253","pat","QL"
"broadPeak_22256","pat","QL"
"broadPeak_22269","pat","QL"
"broadPeak_22326","pat","QL"
"broadPeak_22334","pat","QL"
"broadPeak_22402","pat","QL"
"broadPeak_22442","pat","QL"
"broadPeak_22675","pat","QL"
"broadPeak_22677","pat","QL"
"broadPeak_22699","pat","QL"
"broadPeak_22801","pat","QL"
"broadPeak_22803","pat","QL"
"broadPeak_22862","pat","QL"
"broadPeak_22865","pat","QL"
"broadPeak_22870","pat","QL"
"broadPeak_22872","pat","QL"
"broadPeak_22901","pat","QL"
"broadPeak_22908","pat","QL"
"broadPeak_22924","pat","QL"
"broadPeak_22927","pat","QL"
"broadPeak_22944","pat","QL"
"broadPeak_23017","pat","QL"
"broadPeak_23058","pat","QL"
"broadPeak_23148","pat","QL"
"broadPeak_23149","pat","QL"
"broadPeak_23254","pat","QL"
"broadPeak_23267","pat","QL"
"broadPeak_23284","pat","QL"
"broadPeak_23510","pat","QL"
"broadPeak_23512","pat","QL"
"broadPeak_23520","pat","QL"
"broadPeak_23524","pat","QL"
"broadPeak_23585","pat","QL"
"broadPeak_23590","pat","QL"
"broadPeak_23606","pat","QL"
"broadPeak_23663","pat","QL"
"broadPeak_23714","pat","QL"
"broadPeak_23789","pat","QL"
"broadPeak_23809","pat","QL"
"broadPeak_23826","pat","QL"
"broadPeak_23833","pat","QL"
"broadPeak_24002","pat","QL"
"broadPeak_24012","pat","QL"
"broadPeak_24019","pat","QL"
"broadPeak_24033","pat","QL"
"broadPeak_24067","pat","QL"
"broadPeak_24072","pat","QL"
"broadPeak_24073","pat","QL"
"broadPeak_24402","pat","QL"
"broadPeak_24426","pat","QL"
"broadPeak_24502","pat","QL"
"broadPeak_24509","pat","QL"
"broadPeak_24523","pat","QL"
"broadPeak_24540","pat","QL"
"broadPeak_24591","pat","QL"
"broadPeak_24592","pat","QL"
"broadPeak_24595","pat","QL"
"broadPeak_24597","pat","QL"
"broadPeak_24604","pat","QL"
"broadPeak_24630","pat","QL"
"broadPeak_24667","pat","QL"
"broadPeak_24668","pat","QL"
"broadPeak_24670","pat","QL"
"broadPeak_24811","pat","QL"
"broadPeak_24830","pat","QL"
"broadPeak_24859","pat","QL"
"broadPeak_24926","pat","QL"
"broadPeak_24941","pat","QL"
"broadPeak_24951","pat","QL"
"broadPeak_25013","pat","QL"
"broadPeak_25015","pat","QL"
"broadPeak_25065","pat","QL"
"broadPeak_25072","pat","QL"
"broadPeak_25088","pat","QL"
"broadPeak_25243","pat","QL"
"broadPeak_25541","pat","QL"
"broadPeak_25644","pat","QL"
"broadPeak_25690","pat","QL"
"broadPeak_25695","pat","QL"
"broadPeak_25705","pat","QL"
"broadPeak_25711","pat","QL"
"broadPeak_25797","pat","QL"
"broadPeak_25826","pat","QL"
"broadPeak_25854","pat","QL"
"broadPeak_25932","pat","QL"
"broadPeak_25933","pat","QL"
"broadPeak_25934","pat","QL"
"broadPeak_25991","pat","QL"
"broadPeak_25999","pat","QL"
"broadPeak_26057","pat","QL"
"broadPeak_26132","pat","QL"
"broadPeak_26142","pat","QL"
"broadPeak_26144","pat","QL"
"broadPeak_26450","pat","QL"
"broadPeak_26567","pat","QL"
"broadPeak_26568","pat","QL"
"broadPeak_26569","pat","QL"
"broadPeak_26574","pat","QL"
"broadPeak_26590","pat","QL"
"broadPeak_26597","pat","QL"
"broadPeak_26674","pat","QL"
"broadPeak_26682","pat","QL"
"broadPeak_26685","pat","QL"
"broadPeak_26719","pat","QL"
"broadPeak_26722","pat","QL"
"broadPeak_26802","pat","QL"
"broadPeak_27022","pat","QL"
"broadPeak_27776","pat","QL"
"broadPeak_27901","pat","QL"
"broadPeak_27919","pat","QL"
"broadPeak_27953","pat","QL"
"broadPeak_28047","pat","QL"
"broadPeak_28053","pat","QL"
"broadPeak_28110","pat","QL"
"broadPeak_28215","pat","QL"
"broadPeak_28435","pat","QL"
"broadPeak_28436","pat","QL"
"broadPeak_28440","pat","QL"
"broadPeak_28454","pat","QL"
"broadPeak_28472","pat","QL"
"broadPeak_28484","pat","QL"
"broadPeak_28486","pat","QL"
"broadPeak_28493","pat","QL"
"broadPeak_28496","pat","QL"
"broadPeak_28505","pat","QL"
"broadPeak_28549","pat","QL"
"broadPeak_28701","pat","QL"
"broadPeak_28813","pat","QL"
"broadPeak_28933","pat","QL"
"broadPeak_28997","pat","QL"
"broadPeak_29002","pat","QL"
"broadPeak_29026","pat","QL"
"broadPeak_29032","pat","QL"
"broadPeak_29046","pat","QL"
"broadPeak_29111","pat","QL"
"broadPeak_29125","pat","QL"
"broadPeak_29278","pat","QL"
"broadPeak_29286","pat","QL"
"broadPeak_29331","pat","QL"
"broadPeak_29337","pat","QL"
"broadPeak_29422","pat","QL"
"broadPeak_29449","pat","QL"
"broadPeak_29483","pat","QL"
"broadPeak_29548","pat","QL"
"broadPeak_29672","pat","QL"
"broadPeak_29705","pat","QL"
"broadPeak_29710","pat","QL"
"broadPeak_29715","pat","QL"
"broadPeak_29769","pat","QL"
"broadPeak_29874","pat","QL"
"broadPeak_29880","pat","QL"
"broadPeak_29935","pat","QL"
"broadPeak_30055","pat","QL"
"broadPeak_30058","pat","QL"
"broadPeak_30067","pat","QL"
"broadPeak_30068","pat","QL"
"broadPeak_30400","pat","QL"
"broadPeak_30504","pat","QL"
"broadPeak_30574","pat","QL"
"broadPeak_30576","pat","QL"
"broadPeak_30644","pat","QL"
"broadPeak_30717","pat","QL"
"broadPeak_30755","pat","QL"
"broadPeak_30827","pat","QL"
"broadPeak_30834","pat","QL"
"broadPeak_30851","pat","QL"
"broadPeak_30855","pat","QL"
"broadPeak_30862","pat","QL"
"broadPeak_30868","pat","QL"
"broadPeak_30931","pat","QL"
"broadPeak_30980","pat","QL"
"broadPeak_31056","pat","QL"
"broadPeak_31059","pat","QL"
"broadPeak_31222","pat","QL"
"broadPeak_31226","pat","QL"
"broadPeak_31259","pat","QL"
"broadPeak_31260","pat","QL"
"broadPeak_31261","pat","QL"
"broadPeak_31262","pat","QL"
"broadPeak_31263","pat","QL"
"broadPeak_31268","pat","QL"
"broadPeak_31273","pat","QL"
"broadPeak_31280","pat","QL"
"broadPeak_31299","pat","QL"
"broadPeak_31305","pat","QL"
"broadPeak_31562","pat","QL"
"broadPeak_31778","pat","QL"
"broadPeak_31828","pat","QL"
"broadPeak_31920","pat","QL"
"broadPeak_31947","pat","QL"
"broadPeak_31949","pat","QL"
"broadPeak_31989","pat","QL"
"broadPeak_32030","pat","QL"
"broadPeak_32068","pat","QL"
"broadPeak_32069","pat","QL"
"broadPeak_32239","pat","QL"
"broadPeak_32317","pat","QL"
"broadPeak_32459","pat","QL"
"broadPeak_32467","pat","QL"
"broadPeak_32587","pat","QL"
"broadPeak_32593","pat","QL"
"broadPeak_32610","pat","QL"
"broadPeak_32660","pat","QL"
"broadPeak_32716","pat","QL"
"broadPeak_32734","pat","QL"
"broadPeak_32779","pat","QL"
"broadPeak_32945","pat","QL"
"broadPeak_32951","pat","QL"
"broadPeak_32972","pat","QL"
"broadPeak_33035","pat","QL"
"broadPeak_33076","pat","QL"
"broadPeak_33103","pat","QL"
"broadPeak_33298","pat","QL"
"broadPeak_33328","pat","QL"
"broadPeak_33636","pat","QL"
"broadPeak_33963","pat","QL"
"broadPeak_34466","pat","QL"
"broadPeak_34563","pat","QL"
"broadPeak_34681","pat","QL"
"broadPeak_34682","pat","QL"
"broadPeak_34832","pat","QL"
"broadPeak_34904","pat","QL"
"broadPeak_34944","pat","QL"
"broadPeak_34958","pat","QL"
"broadPeak_34963","pat","QL"
"broadPeak_34969","pat","QL"
"broadPeak_34970","pat","QL"
"broadPeak_34971","pat","QL"
"broadPeak_34975","pat","QL"
"broadPeak_34986","pat","QL"
"broadPeak_35014","pat","QL"
"broadPeak_35072","pat","QL"
"broadPeak_35086","pat","QL"
"broadPeak_35089","pat","QL"
"broadPeak_35091","pat","QL"
"broadPeak_35109","pat","QL"
"broadPeak_35235","pat","QL"
"broadPeak_35248","pat","QL"
"broadPeak_35306","pat","QL"
"broadPeak_35307","pat","QL"
"broadPeak_35308","pat","QL"
"broadPeak_35316","pat","QL"
"broadPeak_35378","pat","QL"
"broadPeak_35379","pat","QL"
"broadPeak_35400","pat","QL"
"broadPeak_35498","pat","QL"
"broadPeak_35607","pat","QL"
"broadPeak_35671","pat","QL"
"broadPeak_35769","pat","QL"
"broadPeak_35805","pat","QL"
"broadPeak_35828","pat","QL"
"broadPeak_35829","pat","QL"
"broadPeak_35859","pat","QL"
"broadPeak_35862","pat","QL"
"broadPeak_35872","pat","QL"
"broadPeak_35874","pat","QL"
"broadPeak_35875","pat","QL"
"broadPeak_35886","pat","QL"
"broadPeak_35907","pat","QL"
"broadPeak_35909","pat","QL"
"broadPeak_35946","pat","QL"
"broadPeak_35949","pat","QL"
"broadPeak_35950","pat","QL"
"broadPeak_35953","pat","QL"
"broadPeak_35972","pat","QL"
"broadPeak_35974","pat","QL"
"broadPeak_35976","pat","QL"
"broadPeak_36081","pat","QL"
"broadPeak_36088","pat","QL"
"broadPeak_36107","pat","QL"
"broadPeak_36108","pat","QL"
"broadPeak_36142","pat","QL"
"broadPeak_36145","pat","QL"
