"PEAKID","peakbias","phenotype"
"broadPeak_1726","pat","QL"
"broadPeak_1864","pat","QL"
"broadPeak_1865","pat","QL"
"broadPeak_1889","pat","QL"
"broadPeak_1898","pat","QL"
"broadPeak_2061","pat","QL"
"broadPeak_2067","pat","QL"
"broadPeak_2461","pat","QL"
"broadPeak_2476","pat","QL"
"broadPeak_2558","pat","QL"
"broadPeak_2559","pat","QL"
"broadPeak_2699","pat","QL"
"broadPeak_2714","pat","QL"
"broadPeak_2728","pat","QL"
"broadPeak_2902","pat","QL"
"broadPeak_2944","pat","QL"
"broadPeak_2946","pat","QL"
"broadPeak_3007","pat","QL"
"broadPeak_3104","pat","QL"
"broadPeak_3187","pat","QL"
"broadPeak_3205","pat","QL"
"broadPeak_3250","pat","QL"
"broadPeak_3309","pat","QL"
"broadPeak_3329","pat","QL"
"broadPeak_3353","pat","QL"
"broadPeak_3359","pat","QL"
"broadPeak_3373","pat","QL"
"broadPeak_3384","pat","QL"
"broadPeak_3489","pat","QL"
"broadPeak_3503","pat","QL"
"broadPeak_3505","pat","QL"
"broadPeak_3522","pat","QL"
"broadPeak_3614","pat","QL"
"broadPeak_3652","pat","QL"
"broadPeak_3663","pat","QL"
"broadPeak_3683","pat","QL"
"broadPeak_3691","pat","QL"
"broadPeak_3723","pat","QL"
"broadPeak_3728","pat","QL"
"broadPeak_3739","pat","QL"
"broadPeak_3740","pat","QL"
"broadPeak_3744","pat","QL"
"broadPeak_3749","pat","QL"
"broadPeak_3809","pat","QL"
"broadPeak_3814","pat","QL"
"broadPeak_3817","pat","QL"
"broadPeak_3846","pat","QL"
"broadPeak_3868","pat","QL"
"broadPeak_3871","pat","QL"
"broadPeak_3925","pat","QL"
"broadPeak_3936","pat","QL"
"broadPeak_3954","pat","QL"
"broadPeak_3959","pat","QL"
"broadPeak_3974","pat","QL"
"broadPeak_3991","pat","QL"
"broadPeak_3997","pat","QL"
"broadPeak_4008","pat","QL"
"broadPeak_4065","pat","QL"
"broadPeak_4085","pat","QL"
"broadPeak_4086","pat","QL"
"broadPeak_4119","pat","QL"
"broadPeak_4122","pat","QL"
"broadPeak_4127","pat","QL"
"broadPeak_4129","pat","QL"
"broadPeak_4131","pat","QL"
"broadPeak_4138","pat","QL"
"broadPeak_4143","pat","QL"
"broadPeak_4149","pat","QL"
"broadPeak_4153","pat","QL"
"broadPeak_4170","pat","QL"
"broadPeak_4175","pat","QL"
"broadPeak_4176","pat","QL"
"broadPeak_4188","pat","QL"
"broadPeak_4189","pat","QL"
"broadPeak_4295","pat","QL"
"broadPeak_4302","pat","QL"
"broadPeak_4305","pat","QL"
"broadPeak_4312","pat","QL"
"broadPeak_4356","pat","QL"
"broadPeak_4401","pat","QL"
"broadPeak_4408","pat","QL"
"broadPeak_4418","pat","QL"
"broadPeak_4454","pat","QL"
"broadPeak_4481","pat","QL"
"broadPeak_4512","pat","QL"
"broadPeak_4584","pat","QL"
"broadPeak_4685","pat","QL"
"broadPeak_4714","pat","QL"
"broadPeak_4722","pat","QL"
"broadPeak_4727","pat","QL"
"broadPeak_4777","pat","QL"
"broadPeak_4785","pat","QL"
"broadPeak_4812","pat","QL"
"broadPeak_4822","pat","QL"
"broadPeak_4839","pat","QL"
"broadPeak_4849","pat","QL"
"broadPeak_4882","pat","QL"
"broadPeak_4968","pat","QL"
"broadPeak_5003","pat","QL"
"broadPeak_5012","pat","QL"
"broadPeak_5035","pat","QL"
"broadPeak_5045","pat","QL"
"broadPeak_5102","pat","QL"
"broadPeak_5254","pat","QL"
"broadPeak_5338","pat","QL"
"broadPeak_5352","pat","QL"
"broadPeak_5380","pat","QL"
"broadPeak_5415","pat","QL"
"broadPeak_5421","pat","QL"
"broadPeak_5444","pat","QL"
"broadPeak_5473","pat","QL"
"broadPeak_5478","pat","QL"
"broadPeak_5503","pat","QL"
"broadPeak_5528","pat","QL"
"broadPeak_5542","pat","QL"
"broadPeak_5727","pat","QL"
"broadPeak_5772","pat","QL"
"broadPeak_5843","pat","QL"
"broadPeak_5991","pat","QL"
"broadPeak_6003","pat","QL"
"broadPeak_6015","pat","QL"
"broadPeak_6050","pat","QL"
"broadPeak_6074","pat","QL"
"broadPeak_6077","pat","QL"
"broadPeak_6078","pat","QL"
"broadPeak_6086","pat","QL"
"broadPeak_6104","pat","QL"
"broadPeak_6121","pat","QL"
"broadPeak_6137","pat","QL"
"broadPeak_6150","pat","QL"
"broadPeak_6154","pat","QL"
"broadPeak_6159","pat","QL"
"broadPeak_6160","pat","QL"
"broadPeak_6161","pat","QL"
"broadPeak_6249","pat","QL"
"broadPeak_6252","pat","QL"
"broadPeak_6254","pat","QL"
"broadPeak_6273","pat","QL"
"broadPeak_6282","pat","QL"
"broadPeak_6365","pat","QL"
"broadPeak_6419","pat","QL"
"broadPeak_6438","pat","QL"
"broadPeak_6502","pat","QL"
"broadPeak_6518","pat","QL"
"broadPeak_6520","pat","QL"
"broadPeak_6525","pat","QL"
"broadPeak_6528","pat","QL"
"broadPeak_6532","pat","QL"
"broadPeak_6541","pat","QL"
"broadPeak_6544","pat","QL"
"broadPeak_6546","pat","QL"
"broadPeak_6547","pat","QL"
"broadPeak_6548","pat","QL"
"broadPeak_6550","pat","QL"
"broadPeak_6551","pat","QL"
"broadPeak_6552","pat","QL"
"broadPeak_6553","pat","QL"
"broadPeak_6554","pat","QL"
"broadPeak_6559","pat","QL"
"broadPeak_6561","pat","QL"
"broadPeak_6562","pat","QL"
"broadPeak_6573","pat","QL"
"broadPeak_6586","pat","QL"
"broadPeak_6654","pat","QL"
"broadPeak_6658","pat","QL"
"broadPeak_6715","pat","QL"
"broadPeak_6718","pat","QL"
"broadPeak_6771","pat","QL"
"broadPeak_6777","pat","QL"
"broadPeak_6787","pat","QL"
"broadPeak_6788","pat","QL"
"broadPeak_6796","pat","QL"
"broadPeak_6798","pat","QL"
"broadPeak_6799","pat","QL"
"broadPeak_6806","pat","QL"
"broadPeak_6840","pat","QL"
"broadPeak_6845","pat","QL"
"broadPeak_6850","pat","QL"
"broadPeak_6866","pat","QL"
"broadPeak_6897","pat","QL"
"broadPeak_6901","pat","QL"
"broadPeak_6980","pat","QL"
"broadPeak_7028","pat","QL"
"broadPeak_7032","pat","QL"
"broadPeak_7037","pat","QL"
"broadPeak_7042","pat","QL"
"broadPeak_7137","pat","QL"
"broadPeak_7140","pat","QL"
"broadPeak_7143","pat","QL"
"broadPeak_7156","pat","QL"
"broadPeak_7215","pat","QL"
"broadPeak_7314","pat","QL"
"broadPeak_7321","pat","QL"
"broadPeak_7445","pat","QL"
"broadPeak_7511","pat","QL"
"broadPeak_7570","pat","QL"
"broadPeak_7573","pat","QL"
"broadPeak_7576","pat","QL"
"broadPeak_7590","pat","QL"
"broadPeak_7597","pat","QL"
"broadPeak_7638","pat","QL"
"broadPeak_7724","pat","QL"
"broadPeak_7796","pat","QL"
"broadPeak_7888","pat","QL"
"broadPeak_8111","pat","QL"
"broadPeak_8197","pat","QL"
"broadPeak_8199","pat","QL"
"broadPeak_8409","pat","QL"
"broadPeak_8419","pat","QL"
"broadPeak_8496","pat","QL"
"broadPeak_8499","pat","QL"
"broadPeak_8507","pat","QL"
"broadPeak_8510","pat","QL"
"broadPeak_8544","pat","QL"
"broadPeak_8597","pat","QL"
"broadPeak_8600","pat","QL"
"broadPeak_8640","pat","QL"
"broadPeak_8643","pat","QL"
"broadPeak_8651","pat","QL"
"broadPeak_8652","pat","QL"
"broadPeak_8751","pat","QL"
"broadPeak_8754","pat","QL"
"broadPeak_8756","pat","QL"
"broadPeak_8770","pat","QL"
"broadPeak_8771","pat","QL"
"broadPeak_8782","pat","QL"
"broadPeak_8804","pat","QL"
"broadPeak_8915","pat","QL"
"broadPeak_8917","pat","QL"
"broadPeak_8921","pat","QL"
"broadPeak_8938","pat","QL"
"broadPeak_8944","pat","QL"
"broadPeak_8947","pat","QL"
"broadPeak_8952","pat","QL"
"broadPeak_8955","pat","QL"
"broadPeak_8971","pat","QL"
"broadPeak_9044","pat","QL"
"broadPeak_9086","pat","QL"
"broadPeak_9182","pat","QL"
"broadPeak_9253","pat","QL"
"broadPeak_9340","pat","QL"
"broadPeak_9353","pat","QL"
"broadPeak_9362","pat","QL"
"broadPeak_9367","pat","QL"
"broadPeak_9443","pat","QL"
"broadPeak_9445","pat","QL"
"broadPeak_9448","pat","QL"
"broadPeak_9689","pat","QL"
"broadPeak_9722","pat","QL"
"broadPeak_9776","pat","QL"
"broadPeak_9846","pat","QL"
"broadPeak_9856","pat","QL"
"broadPeak_10019","pat","QL"
"broadPeak_10025","pat","QL"
"broadPeak_10086","pat","QL"
"broadPeak_10089","pat","QL"
"broadPeak_10194","pat","QL"
"broadPeak_10246","pat","QL"
"broadPeak_10257","pat","QL"
"broadPeak_10304","pat","QL"
"broadPeak_10311","pat","QL"
"broadPeak_10327","pat","QL"
"broadPeak_10343","pat","QL"
"broadPeak_10358","pat","QL"
"broadPeak_10362","pat","QL"
"broadPeak_10367","pat","QL"
"broadPeak_10397","pat","QL"
"broadPeak_10449","pat","QL"
"broadPeak_10458","pat","QL"
"broadPeak_10462","pat","QL"
"broadPeak_10466","pat","QL"
"broadPeak_10467","pat","QL"
"broadPeak_10468","pat","QL"
"broadPeak_10470","pat","QL"
"broadPeak_10488","pat","QL"
"broadPeak_10490","pat","QL"
"broadPeak_10491","pat","QL"
"broadPeak_10492","pat","QL"
"broadPeak_10496","pat","QL"
"broadPeak_10498","pat","QL"
"broadPeak_10503","pat","QL"
"broadPeak_10505","pat","QL"
"broadPeak_10530","pat","QL"
"broadPeak_10542","pat","QL"
"broadPeak_10552","pat","QL"
"broadPeak_10560","pat","QL"
"broadPeak_10561","pat","QL"
"broadPeak_10568","pat","QL"
"broadPeak_10574","pat","QL"
"broadPeak_10597","pat","QL"
"broadPeak_10647","pat","QL"
"broadPeak_10650","pat","QL"
"broadPeak_10659","pat","QL"
"broadPeak_10690","pat","QL"
"broadPeak_10694","pat","QL"
"broadPeak_10711","pat","QL"
"broadPeak_10858","pat","QL"
"broadPeak_10874","pat","QL"
"broadPeak_10878","pat","QL"
"broadPeak_10919","pat","QL"
"broadPeak_10920","pat","QL"
"broadPeak_10946","pat","QL"
"broadPeak_11040","pat","QL"
"broadPeak_11103","pat","QL"
"broadPeak_11209","pat","QL"
"broadPeak_11234","pat","QL"
"broadPeak_11267","pat","QL"
"broadPeak_11343","pat","QL"
"broadPeak_11376","pat","QL"
"broadPeak_11394","pat","QL"
"broadPeak_11395","pat","QL"
"broadPeak_11547","pat","QL"
"broadPeak_11672","pat","QL"
"broadPeak_11673","pat","QL"
"broadPeak_11677","pat","QL"
"broadPeak_11687","pat","QL"
"broadPeak_11705","pat","QL"
"broadPeak_11710","pat","QL"
"broadPeak_11720","pat","QL"
"broadPeak_11726","pat","QL"
"broadPeak_11733","pat","QL"
"broadPeak_11840","pat","QL"
"broadPeak_11853","pat","QL"
"broadPeak_11859","pat","QL"
"broadPeak_11860","pat","QL"
"broadPeak_11861","pat","QL"
"broadPeak_11863","pat","QL"
"broadPeak_11864","pat","QL"
"broadPeak_11865","pat","QL"
"broadPeak_11868","pat","QL"
"broadPeak_11869","pat","QL"
"broadPeak_11870","pat","QL"
"broadPeak_11872","pat","QL"
"broadPeak_11874","pat","QL"
"broadPeak_11878","pat","QL"
"broadPeak_11880","pat","QL"
"broadPeak_11891","pat","QL"
"broadPeak_11902","pat","QL"
"broadPeak_11951","pat","QL"
"broadPeak_11960","pat","QL"
"broadPeak_12007","pat","QL"
"broadPeak_12013","pat","QL"
"broadPeak_12120","pat","QL"
"broadPeak_12190","pat","QL"
"broadPeak_12192","pat","QL"
"broadPeak_12198","pat","QL"
"broadPeak_12210","pat","QL"
"broadPeak_12212","pat","QL"
"broadPeak_12213","pat","QL"
"broadPeak_12214","pat","QL"
"broadPeak_12219","pat","QL"
"broadPeak_12242","pat","QL"
"broadPeak_12253","pat","QL"
"broadPeak_12259","pat","QL"
"broadPeak_12262","pat","QL"
"broadPeak_12555","pat","QL"
"broadPeak_12573","pat","QL"
"broadPeak_12590","pat","QL"
"broadPeak_12599","pat","QL"
"broadPeak_12653","pat","QL"
"broadPeak_12730","pat","QL"
"broadPeak_12822","pat","QL"
"broadPeak_13044","pat","QL"
"broadPeak_13052","pat","QL"
"broadPeak_13071","pat","QL"
"broadPeak_13088","pat","QL"
"broadPeak_13090","pat","QL"
"broadPeak_13118","pat","QL"
"broadPeak_13199","pat","QL"
"broadPeak_13223","pat","QL"
"broadPeak_13232","pat","QL"
"broadPeak_13261","pat","QL"
"broadPeak_13268","pat","QL"
"broadPeak_13278","pat","QL"
"broadPeak_13296","pat","QL"
"broadPeak_13309","pat","QL"
"broadPeak_13317","pat","QL"
"broadPeak_13327","pat","QL"
"broadPeak_13330","pat","QL"
"broadPeak_13334","pat","QL"
"broadPeak_13341","pat","QL"
"broadPeak_13349","pat","QL"
"broadPeak_13353","pat","QL"
"broadPeak_13355","pat","QL"
"broadPeak_13360","pat","QL"
"broadPeak_13546","pat","QL"
"broadPeak_13548","pat","QL"
"broadPeak_13618","pat","QL"
"broadPeak_13741","pat","QL"
"broadPeak_13743","pat","QL"
"broadPeak_13745","pat","QL"
"broadPeak_13944","pat","QL"
"broadPeak_13947","pat","QL"
"broadPeak_13996","pat","QL"
"broadPeak_13999","pat","QL"
"broadPeak_14120","pat","QL"
"broadPeak_14134","pat","QL"
"broadPeak_14191","pat","QL"
"broadPeak_14200","pat","QL"
"broadPeak_14203","pat","QL"
"broadPeak_14229","pat","QL"
"broadPeak_14237","pat","QL"
"broadPeak_14298","pat","QL"
"broadPeak_14300","pat","QL"
"broadPeak_14316","pat","QL"
"broadPeak_14320","pat","QL"
"broadPeak_14321","pat","QL"
"broadPeak_14354","pat","QL"
"broadPeak_14369","pat","QL"
"broadPeak_14370","pat","QL"
"broadPeak_14380","pat","QL"
"broadPeak_14383","pat","QL"
"broadPeak_14395","pat","QL"
"broadPeak_14398","pat","QL"
"broadPeak_14534","pat","QL"
"broadPeak_14624","pat","QL"
"broadPeak_14711","pat","QL"
"broadPeak_14714","pat","QL"
"broadPeak_14716","pat","QL"
"broadPeak_14941","pat","QL"
"broadPeak_14942","pat","QL"
"broadPeak_14944","pat","QL"
"broadPeak_14952","pat","QL"
"broadPeak_15030","pat","QL"
"broadPeak_15070","pat","QL"
"broadPeak_15084","pat","QL"
"broadPeak_15110","pat","QL"
"broadPeak_15121","pat","QL"
"broadPeak_15123","pat","QL"
"broadPeak_15124","pat","QL"
"broadPeak_15127","pat","QL"
"broadPeak_15130","pat","QL"
"broadPeak_15137","pat","QL"
"broadPeak_15142","pat","QL"
"broadPeak_15236","pat","QL"
"broadPeak_15238","pat","QL"
"broadPeak_15246","pat","QL"
"broadPeak_15257","pat","QL"
"broadPeak_15272","pat","QL"
"broadPeak_15281","pat","QL"
"broadPeak_15318","pat","QL"
"broadPeak_15340","pat","QL"
"broadPeak_15365","pat","QL"
"broadPeak_15369","pat","QL"
"broadPeak_15379","pat","QL"
"broadPeak_15380","pat","QL"
"broadPeak_15383","pat","QL"
"broadPeak_15386","pat","QL"
"broadPeak_15392","pat","QL"
"broadPeak_15408","pat","QL"
"broadPeak_15451","pat","QL"
"broadPeak_15498","pat","QL"
"broadPeak_15559","pat","QL"
"broadPeak_15629","pat","QL"
"broadPeak_15664","pat","QL"
"broadPeak_15678","pat","QL"
"broadPeak_15679","pat","QL"
"broadPeak_15685","pat","QL"
"broadPeak_15691","pat","QL"
"broadPeak_15692","pat","QL"
"broadPeak_15693","pat","QL"
"broadPeak_15765","pat","QL"
"broadPeak_15780","pat","QL"
"narrowPeak_9450","pat","QL"
"broadPeak_15793","pat","QL"
"broadPeak_15861","pat","QL"
"broadPeak_15905","pat","QL"
"broadPeak_15922","pat","QL"
"narrowPeak_9514","pat","QL"
"broadPeak_15936","pat","QL"
"narrowPeak_9516","pat","QL"
"narrowPeak_9517","pat","QL"
"broadPeak_15945","pat","QL"
"broadPeak_16059","pat","QL"
"broadPeak_16060","pat","QL"
"narrowPeak_9582","pat","QL"
"broadPeak_16066","pat","QL"
"broadPeak_16073","pat","QL"
"broadPeak_16085","pat","QL"
"narrowPeak_9605","pat","QL"
"broadPeak_16086","pat","QL"
"broadPeak_16095","pat","QL"
"broadPeak_16116","pat","QL"
"narrowPeak_9630","pat","QL"
"broadPeak_16151","pat","QL"
"broadPeak_16206","pat","QL"
"broadPeak_16210","pat","QL"
"broadPeak_16344","pat","QL"
"broadPeak_16345","pat","QL"
"broadPeak_16374","pat","QL"
"broadPeak_16384","pat","QL"
"broadPeak_16387","pat","QL"
"broadPeak_16406","pat","QL"
"narrowPeak_9849","pat","QL"
"broadPeak_16544","pat","QL"
"broadPeak_16641","pat","QL"
"broadPeak_16722","pat","QL"
"narrowPeak_9913","pat","QL"
"broadPeak_16731","pat","QL"
"broadPeak_16787","pat","QL"
"narrowPeak_9959","pat","QL"
"broadPeak_16802","pat","QL"
"broadPeak_16806","pat","QL"
"broadPeak_16808","pat","QL"
"broadPeak_16810","pat","QL"
"broadPeak_16857","pat","QL"
"narrowPeak_10002","pat","QL"
"broadPeak_16983","pat","QL"
"broadPeak_17010","pat","QL"
"narrowPeak_10045","pat","QL"
"broadPeak_17016","pat","QL"
"narrowPeak_10050","pat","QL"
"broadPeak_17062","pat","QL"
"broadPeak_17130","pat","QL"
"broadPeak_17131","pat","QL"
"narrowPeak_10096","pat","QL"
"broadPeak_17154","pat","QL"
"broadPeak_17160","pat","QL"
"broadPeak_17163","pat","QL"
"broadPeak_17164","pat","QL"
"broadPeak_17165","pat","QL"
"broadPeak_17171","pat","QL"
"broadPeak_17192","pat","QL"
"narrowPeak_10137","pat","QL"
"broadPeak_17230","pat","QL"
"broadPeak_17255","pat","QL"
"broadPeak_17270","pat","QL"
"broadPeak_17324","pat","QL"
"narrowPeak_10183","pat","QL"
"broadPeak_17339","pat","QL"
"broadPeak_17348","pat","QL"
"narrowPeak_10195","pat","QL"
"narrowPeak_10196","pat","QL"
"broadPeak_17390","pat","QL"
"broadPeak_17392","pat","QL"
"broadPeak_17399","pat","QL"
"broadPeak_17431","pat","QL"
"narrowPeak_10228","pat","QL"
"broadPeak_17509","pat","QL"
"broadPeak_17532","pat","QL"
"broadPeak_17559","pat","QL"
"broadPeak_17582","pat","QL"
"broadPeak_17584","pat","QL"
"broadPeak_17629","pat","QL"
"broadPeak_17693","pat","QL"
"broadPeak_17830","pat","QL"
"broadPeak_17836","pat","QL"
"broadPeak_18011","pat","QL"
"broadPeak_18023","pat","QL"
"broadPeak_18027","pat","QL"
"narrowPeak_10587","pat","QL"
"narrowPeak_10588","pat","QL"
"broadPeak_18034","pat","QL"
"broadPeak_18036","pat","QL"
"broadPeak_18076","pat","QL"
"narrowPeak_10601","pat","QL"
"broadPeak_18102","pat","QL"
"broadPeak_18170","pat","QL"
"narrowPeak_10643","pat","QL"
"broadPeak_18337","pat","QL"
"broadPeak_18574","pat","QL"
"broadPeak_18627","pat","QL"
"narrowPeak_10874","pat","QL"
"broadPeak_18647","pat","QL"
"broadPeak_18658","pat","QL"
"broadPeak_18676","pat","QL"
"broadPeak_18816","pat","QL"
"narrowPeak_10956","pat","QL"
"broadPeak_18828","pat","QL"
"broadPeak_18956","pat","QL"
"broadPeak_19195","pat","QL"
"broadPeak_19311","pat","QL"
"broadPeak_19501","pat","QL"
"broadPeak_19603","pat","QL"
"broadPeak_19683","pat","QL"
"broadPeak_19691","pat","QL"
"broadPeak_19692","pat","QL"
"broadPeak_19693","pat","QL"
"broadPeak_19708","pat","QL"
"broadPeak_19724","pat","QL"
"broadPeak_19736","pat","QL"
"broadPeak_19739","pat","QL"
"broadPeak_19750","pat","QL"
"broadPeak_19769","pat","QL"
"narrowPeak_11320","pat","QL"
"broadPeak_19772","pat","QL"
"broadPeak_19774","pat","QL"
"broadPeak_19814","pat","QL"
"broadPeak_19833","pat","QL"
"broadPeak_19836","pat","QL"
"broadPeak_19838","pat","QL"
"broadPeak_19867","pat","QL"
"broadPeak_19894","pat","QL"
"broadPeak_19917","pat","QL"
"broadPeak_19946","pat","QL"
"broadPeak_19970","pat","QL"
"narrowPeak_11378","pat","QL"
"broadPeak_19974","pat","QL"
"broadPeak_19986","pat","QL"
"broadPeak_20048","pat","QL"
"narrowPeak_11436","pat","QL"
"broadPeak_20082","pat","QL"
"broadPeak_20088","pat","QL"
"broadPeak_20104","pat","QL"
"broadPeak_20114","pat","QL"
"broadPeak_20123","pat","QL"
"broadPeak_20124","pat","QL"
"narrowPeak_11520","pat","QL"
"broadPeak_20261","pat","QL"
"broadPeak_20288","pat","QL"
"narrowPeak_11584","pat","QL"
"broadPeak_20301","pat","QL"
"narrowPeak_11587","pat","QL"
"narrowPeak_11621","pat","QL"
"broadPeak_20481","pat","QL"
"broadPeak_20560","pat","QL"
"broadPeak_20576","pat","QL"
"broadPeak_20681","pat","QL"
"broadPeak_20683","pat","QL"
"broadPeak_20685","pat","QL"
"broadPeak_20687","pat","QL"
"narrowPeak_11838","pat","QL"
"narrowPeak_11843","pat","QL"
"broadPeak_20784","pat","QL"
"broadPeak_20813","pat","QL"
"broadPeak_20826","pat","QL"
"broadPeak_20827","pat","QL"
"broadPeak_20888","pat","QL"
"broadPeak_20914","pat","QL"
"broadPeak_20918","pat","QL"
"broadPeak_20925","pat","QL"
"broadPeak_20926","pat","QL"
"broadPeak_20938","pat","QL"
"broadPeak_20957","pat","QL"
"broadPeak_21016","pat","QL"
"broadPeak_21050","pat","QL"
"broadPeak_21055","pat","QL"
"broadPeak_21066","pat","QL"
"narrowPeak_11966","pat","QL"
"narrowPeak_11977","pat","QL"
"broadPeak_21160","pat","QL"
"broadPeak_21208","pat","QL"
"narrowPeak_12005","pat","QL"
"narrowPeak_12037","pat","QL"
"broadPeak_21333","pat","QL"
"broadPeak_21464","pat","QL"
"broadPeak_21511","pat","QL"
"broadPeak_21595","pat","QL"
"broadPeak_21598","pat","QL"
"broadPeak_21599","pat","QL"
"narrowPeak_12157","pat","QL"
"broadPeak_21742","pat","QL"
"broadPeak_21817","pat","QL"
"narrowPeak_12269","pat","QL"
"broadPeak_21895","pat","QL"
"broadPeak_21897","pat","QL"
"broadPeak_21904","pat","QL"
"broadPeak_21919","pat","QL"
"narrowPeak_12342","pat","QL"
"broadPeak_22025","pat","QL"
"broadPeak_22033","pat","QL"
"broadPeak_22167","pat","QL"
"broadPeak_22193","pat","QL"
"broadPeak_22206","pat","QL"
"broadPeak_22313","pat","QL"
"broadPeak_22363","pat","QL"
"broadPeak_22364","pat","QL"
"broadPeak_22384","pat","QL"
"narrowPeak_12499","pat","QL"
"broadPeak_22386","pat","QL"
"broadPeak_22402","pat","QL"
"broadPeak_22426","pat","QL"
"broadPeak_22465","pat","QL"
"narrowPeak_12530","pat","QL"
"broadPeak_22470","pat","QL"
"broadPeak_22557","pat","QL"
"broadPeak_22739","pat","QL"
"narrowPeak_12642","pat","QL"
"broadPeak_22821","pat","QL"
"broadPeak_22905","pat","QL"
"narrowPeak_12749","pat","QL"
"broadPeak_23126","pat","QL"
"broadPeak_23163","pat","QL"
"broadPeak_23166","pat","QL"
"broadPeak_23185","pat","QL"
"narrowPeak_12771","pat","QL"
"broadPeak_23455","pat","QL"
"narrowPeak_12856","pat","QL"
"broadPeak_23471","pat","QL"
"broadPeak_23482","pat","QL"
"broadPeak_23489","pat","QL"
"broadPeak_23491","pat","QL"
"broadPeak_23513","pat","QL"
"broadPeak_23524","pat","QL"
"narrowPeak_12935","pat","QL"
"broadPeak_23584","pat","QL"
"broadPeak_23653","pat","QL"
"broadPeak_23657","pat","QL"
"broadPeak_23658","pat","QL"
"broadPeak_23709","pat","QL"
"broadPeak_23711","pat","QL"
"narrowPeak_13061","pat","QL"
"broadPeak_23812","pat","QL"
"broadPeak_23813","pat","QL"
"broadPeak_23917","pat","QL"
"broadPeak_24018","pat","QL"
"broadPeak_24044","pat","QL"
"narrowPeak_13175","pat","QL"
"narrowPeak_13260","pat","QL"
"broadPeak_24136","pat","QL"
"narrowPeak_13265","pat","QL"
"broadPeak_24159","pat","QL"
"broadPeak_24167","pat","QL"
"narrowPeak_13334","pat","QL"
"broadPeak_24244","pat","QL"
"broadPeak_24315","pat","QL"
"broadPeak_24333","pat","QL"
"broadPeak_24368","pat","QL"
"broadPeak_24414","pat","QL"
"narrowPeak_13488","pat","QL"
"broadPeak_24563","pat","QL"
"broadPeak_24598","pat","QL"
"narrowPeak_13530","pat","QL"
"broadPeak_24654","pat","QL"
"broadPeak_24655","pat","QL"
"broadPeak_24656","pat","QL"
"broadPeak_24657","pat","QL"
"narrowPeak_13568","pat","QL"
"broadPeak_24664","pat","QL"
"narrowPeak_13570","pat","QL"
"broadPeak_24666","pat","QL"
"broadPeak_24683","pat","QL"
"broadPeak_24717","pat","QL"
"broadPeak_24749","pat","QL"
"broadPeak_24758","pat","QL"
"broadPeak_24821","pat","QL"
"narrowPeak_13678","pat","QL"
"broadPeak_24825","pat","QL"
"broadPeak_24839","pat","QL"
"broadPeak_24841","pat","QL"
"narrowPeak_13697","pat","QL"
"narrowPeak_13704","pat","QL"
"broadPeak_24856","pat","QL"
"broadPeak_24902","pat","QL"
"narrowPeak_13735","pat","QL"
"broadPeak_24904","pat","QL"
"broadPeak_24944","pat","QL"
"broadPeak_24946","pat","QL"
"broadPeak_25022","pat","QL"
"broadPeak_25028","pat","QL"
"broadPeak_25033","pat","QL"
"broadPeak_25072","pat","QL"
"narrowPeak_13815","pat","QL"
"broadPeak_25127","pat","QL"
"broadPeak_25128","pat","QL"
"broadPeak_25153","pat","QL"
"broadPeak_25154","pat","QL"
"broadPeak_25180","pat","QL"
"broadPeak_25218","pat","QL"
"narrowPeak_13862","pat","QL"
"broadPeak_25235","pat","QL"
"broadPeak_25247","pat","QL"
"broadPeak_25253","pat","QL"
"narrowPeak_13872","pat","QL"
"broadPeak_25255","pat","QL"
"narrowPeak_13874","pat","QL"
"narrowPeak_13876","pat","QL"
"broadPeak_25257","pat","QL"
"broadPeak_25259","pat","QL"
"narrowPeak_13879","pat","QL"
"broadPeak_25264","pat","QL"
"broadPeak_25268","pat","QL"
"broadPeak_25274","pat","QL"
"broadPeak_25280","pat","QL"
"broadPeak_25282","pat","QL"
"broadPeak_25291","pat","QL"
"broadPeak_25296","pat","QL"
"broadPeak_25303","pat","QL"
"broadPeak_25405","pat","QL"
"broadPeak_25412","pat","QL"
"broadPeak_25423","pat","QL"
"broadPeak_25468","pat","QL"
"narrowPeak_13991","pat","QL"
"broadPeak_25498","pat","QL"
"narrowPeak_14029","pat","QL"
"broadPeak_25512","pat","QL"
"broadPeak_25539","pat","QL"
"broadPeak_25566","pat","QL"
"broadPeak_25574","pat","QL"
"narrowPeak_14122","pat","QL"
"broadPeak_25637","pat","QL"
"broadPeak_25666","pat","QL"
"broadPeak_25712","pat","QL"
"broadPeak_25744","pat","QL"
"broadPeak_25864","pat","QL"
"narrowPeak_14407","pat","QL"
"broadPeak_25889","pat","QL"
"broadPeak_25933","pat","QL"
"narrowPeak_14610","pat","QL"
"broadPeak_26070","pat","QL"
"narrowPeak_14621","pat","QL"
"broadPeak_26311","pat","QL"
"broadPeak_26376","pat","QL"
"broadPeak_26551","pat","QL"
"broadPeak_26556","pat","QL"
"broadPeak_26627","pat","QL"
"broadPeak_26638","pat","QL"
"narrowPeak_15041","pat","QL"
"broadPeak_26775","pat","QL"
"broadPeak_26778","pat","QL"
"narrowPeak_15105","pat","QL"
"broadPeak_26784","pat","QL"
"broadPeak_27149","pat","QL"
"broadPeak_27318","pat","QL"
"broadPeak_27368","pat","QL"
"broadPeak_27391","pat","QL"
"broadPeak_27392","pat","QL"
"broadPeak_27412","pat","QL"
