Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0005643~nuclear pore	13	1.5366430260047281	2.2830804954394143E-6	409734, 411735, 410972, 726272, 102655217, 412721, 411918, 726338, 725332, 412508, 412464, 100577501, 100576125	661	28	7247	5.090285282040199	6.641565329325028E-4	2.2145880805762318E-4	2.1537059340311806E-4
INTERPRO	IPR019775:WD40_repeat_CS	23	2.7186761229314422	2.6767394771113184E-6	411845, 409348, 726110, 410879, 411879, 409258, 412755, 411026, 413523, 409725, 409955, 724610, 725830, 551531, 552200, 551415, 551412, 551226, 411121, 724809, 411024, 551824, 552439	777	85	8818	3.070845635551518	0.005054258644779486	0.005067067830171725	0.005048330653831946
GOTERM_MF_DIRECT	GO:0017056~structural constituent of nuclear pore	10	1.1820330969267139	3.938864190577342E-6	409734, 411735, 410972, 412721, 411474, 411918, 726338, 412464, 725332, 412508	614	17	6938	6.646867215941751	0.0016686878955060047	8.350392084023966E-4	8.291309121165306E-4
GOTERM_BP_DIRECT	GO:0000462~maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	11	1.3002364066193852	4.046400690034146E-6	411603, 410678, 725837, 724542, 724809, 414048, 411024, 551087, 551781, 411240, 409353	611	20	6458	5.8132569558101475	0.00236434970463284	7.876993343266471E-4	7.796065329465788E-4
UP_SEQ_FEATURE	REPEAT:WD	30	3.546099290780142	6.483687964721521E-6	726110, 411879, 409258, 409955, 551480, 724610, 409353, 551531, 552200, 551536, 551415, 551412, 411121, 724809, 411024, 410050, 410350, 411845, 409348, 410879, 412931, 412755, 413404, 411026, 413523, 409725, 725830, 551226, 551824, 552439	691	144	8241	2.484623733719247	0.0032753809439661774	0.0032807461101490897	0.0032742624221843678
GOTERM_CC_DIRECT	GO:0005762~mitochondrial large ribosomal subunit	13	1.5366430260047281	1.2034076532011775E-5	102655259, 727014, 724263, 726151, 725201, 410727, 411618, 552676, 412367, 410376, 413398, 100577702, 413121	661	32	7247	4.453999621785175	0.0034958127110303883	8.754790677038566E-4	8.514109146398331E-4
INTERPRO	IPR029063:SAM-dependent_MTases_sf	22	2.6004728132387704	1.2072977764551906E-5	100578201, 409833, 102655259, 410664, 725362, 411579, 726163, 100578380, 724685, 726212, 552043, 410839, 411509, 551133, 551992, 413255, 551911, 410673, 408925, 412580, 410262, 413087	777	86	8818	2.9031756008500196	0.02259510391946795	0.01142707345414838	0.011384818031972447
SMART	SM00320:WD40	33	3.900709219858156	2.3204214305986595E-5	726110, 411879, 409258, 409955, 725546, 551480, 551087, 724610, 409353, 551531, 552200, 551536, 551415, 551412, 411121, 724809, 411024, 410050, 410350, 411845, 409348, 410879, 412931, 412755, 413404, 411026, 413523, 409725, 724542, 725830, 551226, 551824, 552439	346	176	4042	2.1903901734104045	0.006038067359029453	0.004942290511284527	0.004942290511284527
UP_KW_MOLECULAR_FUNCTION	KW-0687~Ribonucleoprotein	29	3.4278959810874707	3.0991456159238206E-5	411856, 725062, 724493, 726151, 725201, 410727, 411618, 552152, 552027, 551530, 725659, 409129, 413805, 410678, 408675, 727014, 724164, 411103, 724263, 551151, 552241, 552676, 551321, 552656, 412367, 413398, 408606, 412064, 113218524	275	145	3151	2.2916363636363637	0.0017649809609910916	0.0017665130010765778	0.0017045300887581012
SMART	SM00360:RRM	23	2.7186761229314422	3.78719579408776E-5	409558, 411778, 411833, 726178, 413578, 727087, 409560, 552231, 409893, 727127, 408386, 727106, 552027, 551421, 411091, 552112, 550656, 100576625, 551309, 408705, 408936, 412053, 410040	346	103	4042	2.6086200123463716	0.009836074454532273	0.004942290511284527	0.004942290511284527
UP_SEQ_FEATURE	DOMAIN:RRM	24	2.8368794326241136	4.199770508733475E-5	409558, 411778, 411833, 726178, 413578, 727087, 409560, 552231, 409893, 727127, 408386, 727106, 552027, 551421, 411091, 552112, 550656, 100576625, 551309, 408705, 408936, 412053, 410040, 413087	691	112	8241	2.5556129832540835	0.02102706758392714	0.009354082361576036	0.00933559603279822
GOTERM_CC_DIRECT	GO:0030687~preribosome, large subunit precursor	10	1.1820330969267139	4.397452040818327E-5	551531, 411192, 413404, 411953, 410875, 410200, 724129, 411293, 726028, 551383	661	21	7247	5.220805417477127	0.012715335063008482	0.0025593170877562664	0.002488957855103173
GOTERM_BP_DIRECT	GO:0006351~transcription, DNA-templated	13	1.5366430260047281	4.919049702784512E-5	727025, 412547, 411510, 413688, 410863, 725633, 725216, 725719, 552156, 552658, 552458, 550895, 411164	611	35	6458	3.925835866261398	0.028367029840619007	0.007181812566065387	0.0071080268205236195
UP_SEQ_FEATURE	COMPBIAS:Acidic residues	53	6.264775413711583	5.545898633345477E-5	100577498, 408565, 726735, 726058, 726212, 412508, 726336, 551793, 413720, 552604, 412594, 100577220, 412676, 102653702, 411909, 552280, 552515, 552315, 551941, 552633, 408826, 726110, 411756, 113219404, 725061, 726272, 413578, 409550, 726756, 725745, 724331, 551184, 409353, 551383, 551531, 551530, 551612, 725618, 410793, 412053, 413341, 410879, 725976, 552061, 724129, 724920, 726500, 412817, 552412, 411091, 551646, 414048, 410480	691	359	8241	1.7606915817776507	0.0276729163023981	0.009354082361576036	0.00933559603279822
INTERPRO	IPR015943:WD40/YVTN_repeat-like_dom_sf	38	4.491725768321513	5.6638176013819455E-5	411735, 726110, 411879, 409258, 409955, 725546, 551480, 551087, 724610, 409353, 551531, 552200, 551536, 551415, 551412, 411121, 724809, 411024, 412593, 410050, 410350, 411240, 411845, 409348, 410879, 412931, 412755, 413404, 411026, 412676, 413523, 409725, 724542, 725830, 551226, 551824, 412464, 552439	777	216	8818	1.9965441632108298	0.10167117562660866	0.026126530418485946	0.026029918842717638
INTERPRO	IPR036322:WD40_repeat_dom_sf	36	4.25531914893617	6.334207716423854E-5	726110, 411879, 409258, 409955, 412721, 725546, 551480, 724610, 409353, 551531, 552200, 551536, 551415, 551412, 411121, 724809, 411024, 412593, 410050, 410350, 411240, 411845, 409348, 410879, 412931, 412755, 413404, 411026, 412676, 413523, 409725, 409186, 725830, 551226, 551824, 552439	777	201	8818	2.032616838586988	0.11300004712156708	0.026126530418485946	0.026029918842717638
GOTERM_BP_DIRECT	GO:0042273~ribosomal large subunit biogenesis	9	1.0638297872340425	6.799062436027457E-5	552214, 724506, 410799, 411192, 410200, 552280, 100576457, 411293, 726028	611	17	6458	5.595648406662174	0.03899519253478756	0.00794130492528007	0.00785971617604774
INTERPRO	IPR001680:WD40_rpt	33	3.900709219858156	6.900826840593223E-5	726110, 411879, 409258, 409955, 725546, 551480, 551087, 724610, 409353, 551531, 552200, 551536, 551415, 551412, 411121, 724809, 411024, 410050, 410350, 411845, 409348, 410879, 412931, 412755, 413404, 411026, 413523, 409725, 724542, 725830, 551226, 551824, 552439	777	178	8818	2.10398681185198	0.12246387786783886	0.026126530418485946	0.026029918842717638
GOTERM_CC_DIRECT	GO:1990904~ribonucleoprotein complex	30	3.546099290780142	8.842077076796941E-5	411856, 725062, 411833, 726151, 725201, 411618, 409893, 727106, 552027, 551530, 725659, 413686, 102655272, 409305, 102654312, 413805, 410678, 408675, 411103, 102655407, 726768, 552781, 551151, 552241, 552676, 413074, 551321, 100577702, 412064, 410040	661	152	7247	2.1638864559280195	0.025403346128072823	0.004288407382246517	0.004170513021222557
UP_KW_PTM	KW-0597~Phosphoprotein	23	2.7186761229314422	9.3000816603763E-5	409877, 409348, 726782, 100576484, 410127, 726272, 408328, 724620, 409285, 412708, 726432, 408563, 412607, 409672, 551400, 725607, 550885, 412386, 100577998, 408606, 408826, 102654083, 410183	50	181	861	2.1881767955801106	9.296190507126489E-4	0.001023008982641393	0.001023008982641393
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	34	4.0189125295508275	1.1330711875365137E-4	726131, 102655259, 411858, 408967, 410961, 413438, 726151, 412666, 409295, 410727, 726498, 725107, 552152, 725516, 725659, 551613, 552802, 412212, 413121, 409129, 726364, 727014, 408511, 411103, 408352, 551321, 552656, 551622, 551204, 410263, 412287, 413255, 726081, 551769	370	200	4361	2.003702702702703	0.0033936347152780932	0.0016996067813047704	0.0016429532219279447
GOTERM_MF_DIRECT	GO:0003724~RNA helicase activity	14	1.6548463356973995	1.1564712756297383E-4	409866, 413727, 408524, 726537, 102655407, 726768, 408371, 726586, 413074, 552515, 551613, 725837, 412190, 551824	614	46	6938	3.439031298682906	0.047854307584192846	0.0163447940289003	0.016229146901337328
INTERPRO	IPR000504:RRM_dom	24	2.8368794326241136	1.6017790580449105E-4	409558, 411778, 411833, 726178, 413578, 727087, 409560, 552231, 409893, 727127, 408386, 727106, 552027, 551421, 411091, 552112, 550656, 100576625, 551309, 408705, 408936, 412053, 410040, 413087	777	116	8818	2.3480228997470376	0.26157893078597816	0.046389717256353734	0.046218175776800395
INTERPRO	IPR020472:G-protein_beta_WD-40_rep	15	1.773049645390071	1.7154147955334185E-4	726110, 410879, 411879, 409258, 413404, 413523, 409725, 409955, 724610, 552200, 551415, 551226, 411121, 552439, 410050	777	54	8818	3.1524381524381524	0.27729623866152875	0.046389717256353734	0.046218175776800395
GOTERM_BP_DIRECT	GO:0008380~RNA splicing	10	1.1820330969267139	2.0093625230602885E-4	724628, 411778, 408527, 550656, 725419, 411612, 414039, 551824, 409476, 409672	611	24	6458	4.403982542280415	0.11091240741428887	0.019557795224453473	0.019356858972147447
GOTERM_MF_DIRECT	GO:0003743~translation initiation factor activity	14	1.6548463356973995	2.3287192595360012E-4	409866, 409258, 409550, 724532, 409560, 726812, 408580, 726428, 551173, 726500, 552351, 551184, 408386, 552539	614	49	6938	3.228478362028851	0.09403009869460965	0.024684424151081612	0.02450977020661641
GOTERM_CC_DIRECT	GO:0005634~nucleus	180	21.27659574468085	2.7724358119993756E-4	411658, 411415, 411778, 102654640, 412626, 100578380, 726812, 410968, 552010, 724628, 725719, 409170, 410571, 412593, 412470, 412350, 100576131, 100577220, 100579003, 412755, 725155, 413963, 413688, 413964, 408911, 724620, 725435, 102653702, 726800, 726768, 409443, 726488, 551151, 551820, 550978, 552759, 412125, 411156, 411030, 411392, 412481, 100576411, 411833, 725061, 409798, 411279, 413578, 412885, 410863, 725744, 725745, 550692, 551781, 727127, 551530, 100576828, 551896, 413103, 411960, 410194, 100576300, 411327, 100577000, 726782, 100577122, 409544, 408615, 727591, 412016, 413108, 409308, 411568, 410874, 726428, 727236, 551371, 412817, 726819, 551400, 551486, 552332, 724119, 100576717, 726816, 725607, 414048, 726175, 410525, 409259, 408565, 726332, 726178, 552290, 412027, 409659, 725362, 408448, 411579, 411612, 552294, 409098, 726735, 726058, 412708, 409410, 409893, 409892, 726336, 552200, 552167, 100576967, 551911, 413245, 725081, 100578503, 100578226, 408314, 413926, 411627, 409408, 102653588, 412676, 410413, 726163, 409483, 409240, 102655407, 725515, 411909, 551990, 411509, 552434, 552554, 551980, 724537, 411192, 724819, 550656, 413378, 100576216, 408705, 410266, 408706, 412560, 551906, 102655244, 409877, 726110, 411756, 411879, 410664, 411510, 413018, 725546, 551462, 409476, 412607, 724214, 409590, 412452, 410672, 100576866, 412332, 411240, 412339, 410676, 409229, 409462, 406073, 552660, 551686, 551045, 726979, 551204, 726619, 551842, 100576359, 412342, 410040, 412580	661	1569	7247	1.2577848615719274	0.07751952435987186	0.01152541173274026	0.01120856192565462
GOTERM_BP_DIRECT	GO:0000055~ribosomal large subunit export from nucleus	5	0.5910165484633569	3.6484464489926243E-4	411192, 413018, 726338, 552280, 552010	611	5	6458	10.569558101472996	0.19222608023675836	0.030438467517309893	0.03012574353596767
UP_KW_DOMAIN	KW-0677~Repeat	78	9.219858156028367	3.7050836053487775E-4	100577574, 726178, 409258, 410207, 408967, 552294, 409098, 551480, 725922, 551087, 409893, 409892, 551793, 552200, 100578907, 411024, 102654083, 412594, 410050, 100578226, 727375, 408554, 412755, 413404, 411026, 102656934, 413523, 409725, 725515, 411909, 725830, 724935, 550895, 552358, 551226, 412287, 411157, 726081, 551824, 552439, 411392, 102655244, 726110, 412449, 411879, 411359, 409955, 725546, 550692, 724610, 551531, 552586, 551331, 552542, 551337, 551536, 551415, 551412, 551897, 411121, 411960, 408936, 724809, 411240, 411845, 409348, 410879, 410874, 409141, 725895, 412817, 413074, 725924, 412386, 410045, 412064, 411293, 411053	329	805	4914	1.4472313994978194	0.006280007073942606	0.0038804711827516323	0.0038804711827516323
INTERPRO	IPR011545:DEAD/DEAH_box_helicase_dom	15	1.773049645390071	3.849136400794375E-4	409866, 413727, 408524, 726537, 102655407, 726768, 408371, 726586, 726819, 413074, 551530, 552515, 725837, 412190, 551824	777	58	8818	2.935028624683797	0.5175035851992966	0.09108019008379689	0.09074339064872738
KEGG_PATHWAY	ame03020:RNA polymerase	11	1.3002364066193852	4.080961642322148E-4	725719, 552156, 727025, 552658, 411510, 412547, 552458, 413688, 725633, 411164, 725216	302	29	2905	3.648664078556748	0.04117095536601734	0.01050847622897953	0.01050847622897953
GOTERM_CC_DIRECT	GO:0000428~DNA-directed RNA polymerase complex	9	1.0638297872340425	4.563308531010809E-4	725719, 552156, 727025, 552658, 411510, 552458, 413688, 725633, 725216	661	22	7247	4.485146472287168	0.12437957441851111	0.01659903478155182	0.016142703928450738
UP_KW_DOMAIN	KW-0175~Coiled coil	95	11.229314420803782	4.5652602150019205E-4	409734, 408527, 413438, 408448, 410127, 409659, 412107, 409098, 726338, 726736, 412708, 410727, 408563, 410968, 410726, 726456, 412508, 409892, 412191, 551354, 552288, 100577939, 725837, 411265, 413720, 410571, 551911, 552604, 550903, 412638, 410972, 727294, 411546, 411348, 412117, 409285, 725310, 551272, 551386, 724819, 113219250, 551820, 551864, 411474, 410263, 102655284, 413376, 726081, 552319, 552439, 113218524, 100578237, 409558, 409711, 411756, 113219404, 100578200, 413935, 107964702, 726272, 410863, 413931, 725745, 726432, 726993, 552351, 412607, 410828, 409672, 724214, 551331, 551893, 551612, 550920, 551896, 412452, 413341, 100576983, 726065, 724161, 410799, 409347, 413108, 412613, 411125, 409229, 552061, 725696, 726028, 100820634, 552332, 724119, 100576717, 551769, 414048	329	1035	4914	1.3709528214616096	0.007732662385299904	0.0038804711827516323	0.0038804711827516323
UP_KW_BIOLOGICAL_PROCESS	KW-0507~mRNA processing	18	2.127659574468085	4.994133906777168E-4	411778, 409347, 725880, 725155, 408527, 102653588, 413963, 411612, 409955, 409476, 409672, 551620, 551331, 550656, 102655272, 408705, 408606, 411030	204	69	1930	2.4680306905370846	0.030496665227977893	0.015481815111009222	0.014982401720331506
INTERPRO	IPR012677:Nucleotide-bd_a/b_plait_sf	25	2.955082742316785	5.116409435226436E-4	409558, 411778, 411833, 726178, 413578, 727087, 552231, 727127, 409893, 408386, 727106, 552027, 100576625, 408936, 412053, 413087, 724620, 409560, 551421, 411091, 552112, 550656, 551309, 408705, 410040	777	133	8818	2.1332288249581484	0.6204557780466387	0.10761514512092939	0.10721720216485621
GOTERM_MF_DIRECT	GO:0003899~DNA-directed 5'-3' RNA polymerase activity	8	0.9456264775413712	5.432192397200513E-4	725719, 552156, 727025, 552658, 412547, 552458, 725633, 725216	614	18	6938	5.022077452044879	0.20577425042333575	0.046064991528260345	0.045739059984428315
INTERPRO	IPR035979:RBD_domain_sf	25	2.955082742316785	5.727270725119848E-4	409558, 411778, 411833, 726178, 413578, 727087, 552231, 727127, 409893, 408386, 727106, 552027, 100576625, 408936, 412053, 413087, 724620, 409560, 551421, 411091, 552112, 550656, 551309, 408705, 410040	777	134	8818	2.1173092068614454	0.6619234514990415	0.10841723482651873	0.10801632587576032
GOTERM_BP_DIRECT	GO:0006606~protein import into nucleus	11	1.3002364066193852	6.514456375647719E-4	409734, 411735, 724506, 411865, 412721, 413378, 411474, 726338, 412464, 412508, 412817	611	33	6458	3.5231860338243317	0.3169723133954979	0.047555531542228344	0.047066947314054766
SMART	SM00490:HELICc	17	2.0094562647754137	7.045274501413567E-4	409866, 413727, 408524, 726537, 102655407, 726768, 408371, 726586, 726819, 413074, 551530, 552515, 551613, 725837, 412190, 551824, 413341	346	78	4042	2.546094560545428	0.16801966126381862	0.061293888162298034	0.061293888162298034
GOTERM_MF_DIRECT	GO:0030515~snoRNA binding	6	0.7092198581560284	9.162364723125087E-4	411856, 410879, 413935, 413588, 552439, 100578005	614	10	6938	6.779804560260586	0.32203685082669975	0.06474737737675063	0.06428925914059437
UP_KW_MOLECULAR_FUNCTION	KW-0694~RNA-binding	22	2.6004728132387704	9.919252870910697E-4	102654312, 413727, 725880, 413889, 409857, 409229, 409550, 552294, 725049, 408371, 726586, 409893, 551173, 726819, 552323, 551620, 413074, 551689, 413686, 102655272, 413313, 100576866	275	118	3151	2.136271186440678	0.054997590277772845	0.028269870682095487	0.027277945395004416
INTERPRO	IPR001650:Helicase_C	17	2.0094562647754137	0.0012167394023730048	409866, 413727, 408524, 726537, 102655407, 726768, 408371, 726586, 726819, 413074, 551530, 552515, 551613, 725837, 412190, 551824, 413341	777	79	8818	2.4421419611293027	0.900210276989221	0.20938978988109982	0.20861550117049885
GOTERM_CC_DIRECT	GO:0071013~catalytic step 2 spliceosome	12	1.4184397163120568	0.0012558915154480311	409866, 724628, 551620, 725880, 551331, 408527, 413523, 414039, 724331, 727378, 726336, 409672	661	43	7247	3.059634802800549	0.3062850343496747	0.040607158999486345	0.03949081098575476
UP_SEQ_FEATURE	DOMAIN:Helicase C-terminal	16	1.8912529550827424	0.001788009450698206	409866, 413727, 726537, 102655407, 726768, 408371, 726586, 726819, 413074, 551530, 552515, 551613, 725837, 412190, 551824, 413341	691	78	8241	2.44639875320049	0.5956775528559131	0.22185325986956672	0.22141481469195887
UP_SEQ_FEATURE	DOMAIN:SAM-dependent MTase RsmB/NOP-type	4	0.4728132387706856	0.0021922258880391968	102655259, 411579, 726212, 410262	691	4	8241	11.926193921852388	0.6706004938281722	0.22185325986956672	0.22141481469195887
SMART	SM00487:DEXDc	16	1.8912529550827424	0.002333962136308069	409866, 413727, 408524, 726537, 102655407, 726768, 408371, 726586, 726819, 413074, 551530, 552515, 725837, 412190, 551824, 413341	346	79	4042	2.3659910733884537	0.45658181026901057	0.15229102939410152	0.15229102939410152
INTERPRO	IPR023267:RCMT	4	0.4728132387706856	0.002537793788516087	102655259, 411579, 726212, 410262	777	4	8818	11.348777348777348	0.9918533608474895	0.36954181858930407	0.3681753142416415
INTERPRO	IPR001678:MeTrfase_RsmB/NOP2	4	0.4728132387706856	0.002537793788516087	102655259, 411579, 726212, 410262	777	4	8818	11.348777348777348	0.9918533608474895	0.36954181858930407	0.3681753142416415
GOTERM_BP_DIRECT	GO:0006396~RNA processing	10	1.1820330969267139	0.0027331518029799474	100578201, 552554, 413805, 411833, 551321, 413578, 552072, 726212, 408850, 413087	611	33	6458	3.202896394385756	0.7983219780417848	0.17735118366003214	0.17552908245804552
INTERPRO	IPR014014:RNA_helicase_DEAD_Q_motif	9	1.0638297872340425	0.0027970109483660345	409866, 408524, 552515, 412190, 102655407, 726537, 726768, 408371, 726586	777	29	8818	3.5220343496205566	0.9950191777292751	0.3781958375183503	0.37679733204416727
GOTERM_CC_DIRECT	GO:0031428~box C/D snoRNP complex	4	0.4728132387706856	0.0028043098853842044	551992, 413935, 102655272, 100578005	661	4	7247	10.963691376701968	0.5583336537691761	0.08160541766468035	0.07936196975637298
INTERPRO	IPR014001:Helicase_ATP-bd	16	1.8912529550827424	0.0037614566813636598	409866, 413727, 408524, 726537, 102655407, 726768, 408371, 726586, 726819, 413074, 551530, 552515, 725837, 412190, 551824, 413341	777	80	8818	2.2697554697554696	0.9992023676514243	0.4746958331880939	0.47294048673679084
GOTERM_BP_DIRECT	GO:0031167~rRNA methylation	5	0.5910165484633569	0.004047576707828663	102655259, 551992, 726163, 102653759, 552043	611	8	6458	6.605973813420623	0.906765488957822	0.22264564734705114	0.22035819206608828
GOTERM_BP_DIRECT	GO:0000398~mRNA splicing, via spliceosome	17	2.0094562647754137	0.004193668015098566	408524, 100579003, 409347, 725880, 413963, 413523, 727087, 409955, 724331, 726336, 551620, 552515, 551756, 102655272, 408606, 412064, 411392	611	83	6458	2.164849249699288	0.9144328961210604	0.22264564734705114	0.22035819206608828
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	10	1.1820330969267139	0.005163830012007065	724537, 550664, 408911, 725435, 411121, 413123, 411030, 726488, 552660, 409387	611	36	6458	2.935988361520277	0.9516199173469331	0.2513063939176772	0.24872447891167362
UP_KW_BIOLOGICAL_PROCESS	KW-0508~mRNA splicing	13	1.5366430260047281	0.00605962354409179	411778, 409347, 413963, 411612, 409955, 409476, 409672, 551620, 551331, 550656, 102655272, 408606, 411030	204	52	1930	2.365196078431372	0.313973875282588	0.12523221991123032	0.1211924708818358
GOTERM_CC_DIRECT	GO:0033290~eukaryotic 48S preinitiation complex	6	0.7092198581560284	0.006152353873942625	409258, 409550, 552351, 551184, 726500, 408386	661	14	7247	4.698724875729414	0.834016195420759	0.16275772521066398	0.1582832860296148
GOTERM_BP_DIRECT	GO:0006413~translational initiation	7	0.8274231678486997	0.0064305041781291305	551235, 409550, 724532, 408580, 726428, 551184, 551173	611	19	6458	3.8940477215953138	0.9770397846424641	0.28887803384826244	0.2859101088429721
UP_SEQ_FEATURE	DOMAIN:Helicase ATP-binding	15	1.773049645390071	0.006831610716961298	409866, 413727, 726537, 102655407, 726768, 408371, 726586, 726819, 413074, 551530, 552515, 725837, 412190, 551824, 413341	691	81	8241	2.208554429972664	0.9688411453603775	0.42326378282207267	0.422427293132701
UP_KW_MOLECULAR_FUNCTION	KW-0697~Rotamase	6	0.7092198581560284	0.006942322244505687	726409, 412287, 725976, 727378, 409443, 724326	275	15	3151	4.583272727272727	0.3277280547168039	0.12671187492236738	0.12226584422333694
