Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR036179:Ig-like_dom_sf	23	2.7912621359223304	1.667463459340254E-4	725294, 410888, 409546, 409722, 410439, 408896, 413616, 413569, 408715, 411158, 410655, 724195, 411116, 726128, 724243, 409257, 408264, 726148, 725840, 552513, 410154, 410563, 409608	708	119	8818	2.407230688885724	0.2519830154467496	0.13191113422948092	0.13168383187296834
GOTERM_MF_DIRECT	GO:0008270~zinc ion binding	44	5.339805825242718	2.6286296099734343E-4	412627, 410304, 411536, 100578360, 102656008, 724690, 727087, 410225, 409153, 409251, 102654626, 406084, 102653759, 410309, 410925, 552550, 409673, 412091, 413103, 411122, 410571, 100578705, 412059, 113219244, 100578888, 550708, 408754, 412878, 413968, 726482, 725350, 408691, 724545, 551174, 551224, 552378, 412281, 726979, 551524, 724816, 551825, 410882, 413176, 100578159	587	296	6938	1.7569409272986787	0.09483511488704421	0.09962506221799317	0.09962506221799317
GOTERM_BP_DIRECT	GO:0016043~cellular component organization	15	1.820388349514563	2.74138750117203E-4	725294, 410877, 412529, 409722, 413968, 413569, 409714, 410775, 413755, 408960, 411859, 551356, 412960, 411157, 409908	542	59	6458	3.029270123209707	0.14491524486930507	0.1562590875668057	0.1562590875668057
INTERPRO	IPR003599:Ig_sub	21	2.5485436893203883	2.799873662742169E-4	725294, 410888, 409546, 409722, 410439, 408896, 413616, 413569, 408715, 411158, 410655, 724195, 411116, 726128, 724243, 408264, 726148, 725840, 552513, 410154, 409608	708	107	8818	2.4444004435292257	0.38585625046032046	0.13191113422948092	0.13168383187296834
UP_SEQ_FEATURE	DOMAIN:Ig-like	22	2.669902912621359	3.0143834182697017E-4	725294, 410888, 409546, 409722, 410439, 408896, 413616, 413569, 408715, 411158, 410655, 724195, 411116, 726128, 724243, 408264, 726148, 725840, 552513, 410154, 410563, 409608	666	115	8241	2.3671758715236972	0.14277788222634058	0.022004998953368823	0.02183274847232484
INTERPRO	IPR007110:Ig-like_dom	22	2.669902912621359	3.147082545253696E-4	725294, 410888, 409546, 409722, 410439, 408896, 413616, 413569, 408715, 411158, 410655, 724195, 411116, 726128, 724243, 408264, 726148, 725840, 552513, 410154, 410563, 409608	708	116	8818	2.3621176699785704	0.42189126470816407	0.13191113422948092	0.13168383187296834
UP_KW_LIGAND	KW-0862~Zinc	93	11.286407766990292	3.2799917686722756E-4	412627, 411536, 725681, 409611, 102654448, 724274, 409251, 102653759, 410925, 410804, 551121, 725885, 100578506, 413488, 410571, 100578705, 411982, 550708, 102656661, 408754, 727574, 100577220, 412878, 413968, 100576251, 724383, 410413, 726482, 724545, 724863, 551224, 412281, 100577903, 724816, 551825, 100576812, 410144, 413176, 552839, 100576411, 410304, 411756, 408423, 412888, 100578360, 408822, 102656008, 727087, 724690, 410225, 409153, 409032, 102654626, 406084, 410309, 552550, 409673, 552031, 100576908, 726947, 412091, 113219042, 552303, 413466, 413103, 411122, 100577517, 100578529, 412059, 100578888, 100579026, 408656, 409468, 408577, 100576671, 410510, 410796, 411126, 412613, 408657, 102654975, 408691, 726108, 551174, 724368, 552255, 552614, 726979, 551524, 551203, 410882, 102654012, 100577367	179	827	2102	1.3205569028527422	0.00849310554819882	0.008527978598547916	0.008527978598547916
INTERPRO	IPR001394:Peptidase_C19_UCH	9	1.0922330097087378	3.7883726085433925E-4	408964, 409985, 410344, 408911, 726482, 413357, 412114, 411981, 409332	708	24	8818	4.670550847457627	0.4829835748389084	0.13191113422948092	0.13168383187296834
UP_SEQ_FEATURE	DOMAIN:RRM	21	2.5485436893203883	5.629583557406974E-4	726153, 100578631, 408775, 412602, 413578, 727087, 411985, 409757, 409065, 725679, 409893, 727106, 552467, 726928, 551123, 551623, 551602, 551973, 552303, 551309, 552709	666	112	8241	2.3201013513513513	0.2500529866283798	0.035958964972937046	0.0356774857950667
UP_KW_CELLULAR_COMPONENT	KW-0539~Nucleus	98	11.893203883495145	6.591672260299477E-4	725681, 413439, 102655617, 724633, 725719, 724505, 551677, 100576125, 727574, 409688, 410219, 413968, 411785, 100576251, 408877, 724620, 724863, 107964891, 412916, 551825, 410343, 413176, 411392, 411150, 410184, 100576411, 102656008, 102655679, 102654626, 724810, 409673, 409672, 409271, 102655272, 412371, 408853, 100576155, 412931, 412932, 409704, 408573, 413753, 410882, 411296, 410004, 102654448, 102653759, 410925, 551356, 552169, 552607, 102654312, 409887, 410414, 102653588, 409802, 411985, 725350, 552434, 409084, 552833, 551506, 408826, 552839, 410547, 408423, 725143, 408668, 408822, 412688, 412721, 406084, 410309, 409992, 412607, 552031, 724456, 100576908, 551973, 552303, 552820, 411122, 413940, 113219244, 100576620, 409985, 410796, 412613, 410159, 411809, 552140, 725378, 409065, 100579061, 726103, 724842, 100578937, 102654012	340	933	4361	1.3472605762562258	0.02345831812199206	0.023730020137078117	0.023730020137078117
UP_KW_BIOLOGICAL_PROCESS	KW-0805~Transcription regulation	34	4.12621359223301	7.047432999353308E-4	410304, 411756, 725681, 410004, 102654448, 102656008, 406084, 410309, 410925, 724238, 409672, 100576908, 409271, 100576405, 725081, 412371, 408853, 409887, 410796, 412613, 408877, 725350, 409065, 100579061, 726842, 552434, 411193, 550875, 409084, 551825, 410882, 411373, 552839, 552619	156	238	1930	1.7673992673992673	0.03871037620706652	0.03946562479637852	0.03946562479637852
INTERPRO	IPR038765:Papain-like_cys_pep_sf	14	1.6990291262135921	7.650373140261071E-4	408964, 409985, 410257, 410344, 413447, 408911, 726482, 409032, 724338, 409332, 724505, 413357, 412114, 411981	708	60	8818	2.9061205273069683	0.7361672005202133	0.17851760907902625	0.17820999688647193
INTERPRO	IPR000504:RRM_dom	21	2.5485436893203883	8.29610379260263E-4	726153, 100578631, 408775, 412602, 413578, 727087, 411985, 409757, 409065, 725679, 409893, 727106, 552467, 726928, 551123, 551623, 551602, 551973, 552303, 551309, 552709	708	116	8818	2.2547486849795444	0.7642424014094499	0.17851760907902625	0.17820999688647193
INTERPRO	IPR018200:USP_CS	8	0.9708737864077669	8.856677352141516E-4	408964, 409985, 408911, 726482, 413357, 412114, 411981, 409332	708	21	8818	4.7446865751950495	0.7861821419605698	0.17851760907902625	0.17820999688647193
INTERPRO	IPR035979:RBD_domain_sf	23	2.7912621359223304	9.228365776629731E-4	726153, 100578631, 408775, 412602, 413578, 727087, 411985, 409757, 724620, 409065, 725679, 409251, 409893, 727106, 552467, 726928, 551123, 551623, 551602, 551973, 552303, 551309, 552709	708	134	8818	2.1377645669955307	0.7995920579815283	0.17851760907902625	0.17820999688647193
UP_KW_DOMAIN	KW-0175~Coiled coil	106	12.864077669902912	0.0010041488265505913	100577454, 408764, 408528, 409053, 552098, 724357, 409051, 724508, 100578705, 410571, 413440, 412638, 409843, 413968, 412637, 412357, 724344, 724223, 408354, 409322, 107964891, 409045, 100577903, 552117, 408905, 113218605, 411277, 413176, 100578833, 100578159, 551828, 408862, 411435, 409153, 725503, 725068, 408981, 409554, 409672, 551498, 726947, 100577517, 408853, 411207, 100578212, 726541, 408577, 410510, 410234, 410116, 412818, 726422, 412262, 409018, 409655, 408725, 725088, 411059, 727141, 412302, 409251, 411739, 551356, 550824, 410133, 410775, 725479, 408791, 552044, 724545, 726325, 724539, 412281, 409084, 552833, 410144, 413652, 413410, 100578246, 411756, 410304, 408423, 412687, 100578360, 412446, 408944, 409757, 410027, 408548, 725024, 552550, 412607, 100192202, 100576864, 412055, 100576983, 409902, 100578253, 412613, 413669, 411125, 724047, 408497, 552378, 551566, 100576876	382	1035	4914	1.317459594809925	0.023823315470385742	0.012049785918607095	0.012049785918607095
UP_KW_PTM	KW-0597~Phosphoprotein	25	3.033980582524272	0.0012323172953514145	408304, 409018, 413616, 408764, 552550, 412607, 409672, 551498, 552467, 724924, 409051, 413389, 413488, 413440, 410811, 412419, 724620, 100579061, 408497, 725575, 552142, 409084, 725607, 413433, 408826	65	181	861	1.8295792605184873	0.014687990123383732	0.016020124839568387	0.016020124839568387
GOTERM_MF_DIRECT	GO:0003729~mRNA binding	18	2.1844660194174756	0.0013855940686209782	409866, 408775, 412637, 412478, 408416, 411754, 552140, 409322, 725259, 552764, 552467, 551840, 552662, 551623, 551602, 551973, 411122, 552709	587	91	6938	2.3379074077540856	0.4087428841380709	0.2625700760036754	0.2625700760036754
INTERPRO	IPR003598:Ig_sub2	18	2.1844660194174756	0.0014702795073907244	410888, 409546, 409722, 410439, 413616, 413569, 408715, 411158, 410655, 724195, 411116, 726128, 408264, 726148, 725840, 552513, 410154, 409608	708	96	8818	2.3352754237288136	0.9228219545493187	0.25597566223672513	0.25553457838450794
INTERPRO	IPR012677:Nucleotide-bd_a/b_plait_sf	22	2.669902912621359	0.0019763731733677577	726153, 100578631, 408775, 412602, 413578, 727087, 411985, 409757, 724620, 409065, 725679, 409893, 727106, 552467, 726928, 551123, 551623, 551602, 551973, 552303, 551309, 552709	708	133	8818	2.060192855018903	0.9680719517133498	0.3128059722575697	0.3122669613921057
GOTERM_CC_DIRECT	GO:0000139~Golgi membrane	19	2.3058252427184467	0.00226305640560778	410338, 726099, 408766, 100578068, 411148, 100578253, 408503, 725059, 725057, 413271, 724947, 552443, 412083, 551445, 552117, 413169, 408618, 411054, 410470	590	107	7247	2.1811024869317284	0.4721299370852716	0.31909095319069697	0.31909095319069697
GOTERM_BP_DIRECT	GO:0016579~protein deubiquitination	10	1.2135922330097086	0.002289670956221372	408964, 409985, 408911, 726482, 411121, 413357, 412114, 411981, 724338, 409332	542	36	6458	3.3097580975809757	0.7298832929344778	0.6212316845526544	0.6212316845526544
UP_KW_LIGAND	KW-0479~Metal-binding	98	11.893203883495145	0.0024268379169150025	411536, 725681, 409611, 408764, 100578705, 410571, 102656661, 408754, 727574, 100577220, 413968, 100576251, 726482, 552514, 100577903, 551825, 100576812, 413176, 100576411, 408862, 413616, 410867, 102656008, 727087, 410225, 409153, 409032, 102654626, 409673, 726947, 113219042, 413466, 413103, 100577517, 100579026, 408577, 100576671, 410510, 409704, 102654975, 408691, 726147, 551524, 552732, 410882, 100577367, 102654448, 724274, 409251, 102653759, 410925, 411739, 410804, 551121, 725885, 100578506, 413488, 550708, 100576296, 410413, 724383, 408791, 551198, 724545, 724666, 412281, 550930, 724816, 410144, 552839, 411756, 410304, 408423, 100578360, 408822, 724690, 406084, 410309, 552550, 552031, 100576908, 552303, 100578529, 412059, 408656, 409468, 410796, 411126, 412613, 408657, 411809, 411408, 551174, 552255, 726979, 551203, 412741, 411893	179	928	2102	1.240103062993643	0.06122033323243781	0.03154889291989503	0.03154889291989503
UP_KW_MOLECULAR_FUNCTION	KW-0343~GTPase activation	8	0.9708737864077669	0.00280348776075922	727000, 410811, 724383, 100578937, 551731, 724344, 412130, 100578721	245	26	3151	3.9572998430141286	0.1550226811354778	0.1682092656455532	0.1682092656455532
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	35	4.247572815533981	0.003112087515650184	410304, 411756, 725681, 410004, 102654448, 102656008, 102655679, 406084, 410309, 410925, 724238, 409672, 100576908, 409271, 100576405, 725081, 412371, 408853, 409887, 410796, 412613, 408877, 725350, 409065, 100579061, 726842, 552434, 411193, 550875, 409084, 551825, 410882, 411373, 552839, 552619	156	269	1930	1.6097130874082548	0.16016400252309448	0.08713845043820515	0.08713845043820515
GOTERM_BP_DIRECT	GO:0006397~mRNA processing	12	1.4563106796116505	0.003269640445013971	410414, 724505, 552833, 102653588, 409704, 725419, 551973, 410027, 409065, 552709, 107964891, 409672	542	52	6458	2.7496451887595796	0.8458799623687876	0.6212316845526544	0.6212316845526544
SMART	SM00360:RRM	21	2.5485436893203883	0.003922036937004255	726153, 100578631, 408775, 412602, 413578, 727087, 411985, 409757, 409065, 725679, 409893, 727106, 552467, 726928, 551123, 551623, 551602, 551973, 552303, 551309, 552709	421	103	4042	1.9574752669326383	0.6947987807242554	0.9269059077439366	0.9269059077439366
INTERPRO	IPR041095:EFG_II	4	0.48543689320388345	0.004538536377566832	408831, 409305, 410414, 409167	708	5	8818	9.963841807909604	0.9996364439591892	0.6584659861119879	0.6573313520175962
INTERPRO	IPR013783:Ig-like_fold	26	3.1553398058252426	0.0050326639100771	410888, 413616, 411158, 724195, 411116, 409257, 408264, 725840, 410154, 409608, 725294, 409546, 409722, 410439, 408896, 413569, 408715, 410655, 726128, 724243, 408354, 726148, 552513, 551203, 410563, 408826	708	181	8818	1.7890876174423325	0.9998468342498368	0.6739898359572486	0.6728284519779999
GOTERM_MF_DIRECT	GO:0004843~thiol-dependent ubiquitin-specific protease activity	10	1.2135922330097086	0.0052060680633602315	408964, 409985, 410344, 408911, 726482, 413357, 412114, 411981, 724338, 409332	587	40	6938	2.954855195911414	0.8616894469267997	0.6576999320045093	0.6576999320045093
UP_KW_BIOLOGICAL_PROCESS	KW-0833~Ubl conjugation pathway	15	1.820388349514563	0.005725298684790119	408964, 409985, 413447, 408911, 410225, 726482, 552550, 409332, 551174, 551203, 413357, 550726, 411121, 411982, 550708	156	84	1930	2.2092490842490844	0.27496696372580987	0.10687224211608222	0.10687224211608222
SMART	SM00409:IG	21	2.5485436893203883	0.00613844972015852	725294, 410888, 409546, 409722, 410439, 408896, 413616, 413569, 408715, 411158, 410655, 724195, 411116, 726128, 724243, 408264, 726148, 725840, 552513, 410154, 409608	421	107	4042	1.8842986214398296	0.844253403323776	0.9269059077439366	0.9269059077439366
INTERPRO	IPR001878:Znf_CCHC	6	0.7281553398058253	0.006763630142268667	412627, 727087, 411122, 410571, 102653759, 413176	708	16	8818	4.670550847457627	0.9999926107406596	0.8411057198349822	0.8396563705187816
UP_SEQ_FEATURE	DOMAIN:CCHC-type	6	0.7281553398058253	0.006946581431091685	412627, 727087, 411122, 410571, 102653759, 413176	666	16	8241	4.640202702702703	0.9716205406621806	0.39441145680976125	0.3913240872848316
GOTERM_MF_DIRECT	GO:0003924~GTPase activity	21	2.5485436893203883	0.0077475446529289786	408831, 410943, 409305, 410414, 412309, 408741, 410306, 724383, 726027, 409167, 408782, 724676, 409364, 552730, 552114, 551980, 551731, 410561, 412030, 411252, 411472	587	133	6938	1.8662243342598401	0.9475425623810694	0.6878452609885979	0.6878452609885979
